lineId	chId	mId	chName	dialogue
L2129	u17	m1	FERNANDO	You promise?  Do you swear on St. Christopher...?
L2128	u16	m1	COLUMBUS	There'll be a time.
L2127	u17	m1	FERNANDO	I want to go with you!
L2469	u16	m1	COLUMBUS	All of them created by people like me.
L2468	u24	m1	SANCHEZ	Roofs... towers, palaces... spires...
L2467	u16	m1	COLUMBUS	What do you see?
L2466	u16	m1	COLUMBUS	Look out of that window.
L2465	u24	m1	SANCHEZ	I am not afraid of you.  You are nothing but a dreamer.
L2464	u16	m1	COLUMBUS	Call them.
L2463	u24	m1	SANCHEZ	All I have to do is call the guards.
L2301	u24	m1	SANCHEZ	To rise so high, in so short a time, is a dangerous occupation.  A little hypocrisy goes a long way.
L2300	u16	m1	COLUMBUS	What...?  Do I have so many already?
L2299	u24	m1	SANCHEZ	You seem to have a special talent for making friends.
L2297	u16	m1	COLUMBUS	Good!  We are also in need of judges.  Except there are no thieves!
L2296	u24	m1	SANCHEZ	Don Bobadilla is already a judge, my Dear Don Cristobal.
L2295	u16	m1	COLUMBUS	But we do have a lack of notaries. You should contact my administration.
L2287	u16	m1	COLUMBUS	... for a commoner?
L2286	u24	m1	SANCHEZ	You defend yourself admirably...
L2282	u24	m1	SANCHEZ	Forgive me, Don Colon.  But what about gold?
L2281	u16	m1	COLUMBUS	They don't see sin in their nakedness.  They live according to nature, in a never ending summer. The islands are covered with trees, filled with blossoms and fruits. And...
L2110	u24	m1	SANCHEZ	If you won't accept our proposal, we'll simply find someone who will.
L2109	u16	m1	COLUMBUS	And were you never ambitious, Excellency?  Or is ambition only a virtue among the nobles, a fault for the rest of us?
L2108	u24	m1	SANCHEZ	Then you are too ambitious.
L2107	u16	m1	COLUMBUS	I'm not bargaining!
L2106	u24	m1	SANCHEZ	I remind you, Senor Colon, that you are in no position to bargain with me.
L2105	u16	m1	COLUMBUS	NO...!  I have waited too long, fought too hard.  Now you expect me to take all the risks while you take the profit!  No... I will not be your servant!
L2104	u24	m1	SANCHEZ	No?
L2103	u16	m1	COLUMBUS	No...
L2410	u25	m1	UTAPAN	You never learned how to speak my language.
L2409	u16	m1	COLUMBUS	Utapan, won't you speak to me?  You used to know how to speak to me.
L2394	u25	m1	UTAPAN	You did the same to your God!
L2393	u16	m1	COLUMBUS	You have to find them, Utapan.  Look what they did!
L2343	u16	m1	COLUMBUS	Ask him if he will help.
L2342	u25	m1	UTAPAN	He understands.
L2341	u16	m1	COLUMBUS	We will work with his people.  We want peace.  Ask the Chief if he understands?
L2260	u16	m1	COLUMBUS	He has medicine.  Tell him we admire his people.
L2259	u25	m1	UTAPAN	Chief says...
L2258	u16	m1	COLUMBUS	... and also to bring medicine.
L2257	u25	m1	UTAPAN	Chief says -- he has a God.
L2256	u16	m1	COLUMBUS	To bring the word of God.
L2255	u25	m1	UTAPAN	Why?
L2254	u16	m1	COLUMBUS	Thousands.
L2253	u25	m1	UTAPAN	Chief says -- how many?
L2251	u16	m1	COLUMBUS	Tell him his country is very beautiful.  Tell him we are leaving men here -- to build a fort.
L2250	u25	m1	UTAPAN	Chief knows.
L2249	u16	m1	COLUMBUS	Tell the Chief we thank him.
L2248	u25	m1	UTAPAN	You come!  You speak first!
L2239	u25	m1	UTAPAN	Island.  Far.
L2238	u16	m1	COLUMBUS	What is it?  A tribe?  An island?
L2237	u25	m1	UTAPAN	Say not here!  Cuba!
L2535	u16	m1	COLUMBUS	I don't know... I have the impression that I didn't change that much.  I still can't accept the world as it is!
L2534	u19	m1	MARCHENA	Oh?  So you are a new man?
L2533	u16	m1	COLUMBUS	New worlds create new people.
L2532	u19	m1	MARCHENA	I knew you would.
L2531	u16	m1	COLUMBUS	I have to disagree.
L2526	u16	m1	COLUMBUS	You'll always be older than me, Father.
L2525	u19	m1	MARCHENA	I suppose we're both old men now.
L2145	u16	m1	COLUMBUS	Give me absolution.
L2144	u19	m1	MARCHENA	I believed in you...
L2143	u16	m1	COLUMBUS	You are bound by an oath, Father.
L2142	u19	m1	MARCHENA	My son, my son...  Your certitudes are sometimes frightening...  Christopher, you must speak to them. And if you don't I will.
L2141	u16	m1	COLUMBUS	If I tell them, they won't follow me.  You know that I am right, Father.  You trust me...
L2140	u19	m1	MARCHENA	May God forgive you...!  You must tell them!  You must tell your men!
L2139	u16	m1	COLUMBUS	I am not sure... It could be twice the distance.
L2138	u19	m1	MARCHENA	How long?
L2137	u16	m1	COLUMBUS	I lied.  The journey will be longer than I said.
L2136	u19	m1	MARCHENA	What are you saying?
L2135	u16	m1	COLUMBUS	Father, I have betrayed my family. I betrayed my men.  And I betrayed you.
L2134	u19	m1	MARCHENA	I am listening, my son.
L2133	u16	m1	COLUMBUS	Forgive me, Father.  For I have sinned.
L2132	u19	m1	MARCHENA	In Nomine Patris et Filius, et Spiritus Sancti.
L2046	u19	m1	MARCHENA	Colon!  Don't!
L2045	u16	m1	COLUMBUS	All of them!  Just lies!
L2042	u16	m1	COLUMBUS	Damn all of you!  You all set up theories based on what?  You never leave the safety of your studies! Go out!  Find out what the world is about and then tell me something I can listen to!
L2041	u19	m1	MARCHENA	Colon!
L2040	u16	m1	COLUMBUS	Damn God!
L2039	u19	m1	MARCHENA	If God intends you to go, then you will go.
L2038	u16	m1	COLUMBUS	Wait!  I've waited seven years already!  How much longer do you want me to wait?
L2037	u19	m1	MARCHENA	You mustn't give way to despair. You must wait.
L1969	u19	m1	MARCHENA	Only God knows the meaning of such words, my son.
L1968	u16	m1	COLUMBUS	I've been contradicted all my life... Eternity!
L1967	u19	m1	MARCHENA	You get so carried away when you are being contradicted!
L1966	u16	m1	COLUMBUS	Passion is something one cannot control!
L1965	u19	m1	MARCHENA	Father Marchena!
L1964	u16	m1	COLUMBUS	I'll try to remember that, Marchena...
L1963	u19	m1	MARCHENA	Two minutes... and already you're a dead man.  Don't let passion overwhelm you, Colon.
L1962	u16	m1	COLUMBUS	So was Christ!
L1961	u19	m1	MARCHENA	Esdras is a Jew.
L1960	u16	m1	COLUMBUS	The calculations of Toscanelli Marin de Tyr, Esdras...
L1959	u19	m1	MARCHENA	How can you be so certain?
L1958	u16	m1	COLUMBUS	Ignorance!  I believe the Indies are no more than 750 leagues west of the Canary Islands.
L1957	u19	m1	MARCHENA	How can you be so certain?  The Ocean is said to be infinite.
L1952	u16	m1	COLUMBUS	To open a new route to Asia.  At the moment there are only two ways of reaching it...
L1951	u19	m1	MARCHENA	Why do you wish to sail west?
L1950	u19	m1	MARCHENA	With some difficulty.  I had to promise them you were not a total fool.
L1949	u16	m1	COLUMBUS	How did you manage it?
L1948	u19	m1	MARCHENA	That's what it says.
L1947	u16	m1	COLUMBUS	God... That's in a week!
L1943	u16	m1	COLUMBUS	Father, I am doing what I think is the best for him.  And he has the teacher I would have chosen for myself.
L1942	u19	m1	MARCHENA	Diego is a bright boy -- a pleasure to teach -- but so serious... Brothers should be raised together, Colon.  Even brothers from different mothers...
L2459	u16	m1	COLUMBUS	Your Majesty -- some men are content to read about things.  I must see them with my own eyes.  I cannot be other than I am.
L2458	u18	m1	ISABEL	There is one thing I'd like to understand... Why do you want to go back, after all this?
L2457	u16	m1	COLUMBUS	Thank you.
L2456	u18	m1	ISABEL	But without your brothers.  Nor are you to return to Santo Domingo or any of the other colonies.  You may explore the continent.
L2280	u16	m1	COLUMBUS	They come and go as naked as the day God created them...
L2279	u18	m1	ISABEL	Do they have such thoughts?
L2086	u16	m1	COLUMBUS	Thirty seven, Your Majesty... And you?
L2085	u18	m1	ISABEL	How old are you, Senor Colon?
L2082	u18	m1	ISABEL	A woman?
L2081	u16	m1	COLUMBUS	"I know what I see.  I see someone who doesn't accept the world as it is.  Who's not afraid.  I see a women who thinks... ""What if?""..."
L2080	u18	m1	ISABEL	You show no inclination to speak otherwise!
L2079	u16	m1	COLUMBUS	May I speak freely?
L2077	u16	m1	COLUMBUS	Surely you can do anything you want.
L2076	u18	m1	ISABEL	I cannot ignore the verdict of my council.
L2075	u18	m1	ISABEL	That she was impregnable.
L2074	u16	m1	COLUMBUS	What did they say about Granada before today?
L2073	u18	m1	ISABEL	The ocean is uncrossable?
L2072	u16	m1	COLUMBUS	No more than the woman who said she would take Granada from the Moors.
L2071	u18	m1	ISABEL	I should not even be listening to you, since my council said no.  But Santangel tells me you are a man of honor and sincerity... And Sanchez, that you are not a fool.
L2389	u21	m1	MOXICA	You will regret this.
L2388	u16	m1	COLUMBUS	You'll be held in detention, deprived of your privileges and possessions.  Until you are returned to Spain where you will be judged. Have you anything to say?
L2387	u21	m1	MOXICA	Savagery is what monkeys understand.
L2386	u16	m1	COLUMBUS	In one act of brutality, you have created chaos.  Tribes who were fighting each other are now joining forces against us!  All that because of your criminal savagery!
L2348	u21	m1	MOXICA	You did not hear me, Don Colon.  Not my horse.
L2347	u16	m1	COLUMBUS	Don Moxica -- we all have to work.
L2346	u21	m1	MOXICA	My horse doesn't work.
L2345	u16	m1	COLUMBUS	We can't raise the wheel without it.
L2333	u16	m1	COLUMBUS	We came here to stay!  To build! Not to start a crusade.  In this forest, there is enough danger to sweep us away in days!  So we will be brave and swallow our grief.  And in the name of those who died, we will accomplish what we came for.
L2332	u21	m1	MOXICA	We don't need to know.
L2331	u16	m1	COLUMBUS	You want a war?  Fine.  We are a thousand.  They outnumber us by ten! Who will you kill?  Which tribe?
L2329	u16	m1	COLUMBUS	If you want to keep your head on your shoulders, you'll do as I say.
L2328	u21	m1	MOXICA	We lost cousins, friends.  We will wash this in blood.
L2278	u16	m1	COLUMBUS	The Indians have no such word, Don Moxica.
L2277	u21	m1	MOXICA	And you say this is an Indian vice? By God!  I don't see any kind of pleasure that would make this a sin.
L2492	u20	m1	MENDEZ	We can't be.
L2491	u16	m1	COLUMBUS	He's drawing an isthmus... He's saying we're on an isthmus.
L2490	u20	m1	MENDEZ	What's he doing?
L2165	u20	m1	MENDEZ	Twenty eight.
L2164	u16	m1	COLUMBUS	What do you read?
L2160	u16	m1	COLUMBUS	Come over here.
L2159	u20	m1	MENDEZ	Well, I surely know what a quadrant is!  But I've never seen it used at night before.
L2158	u16	m1	COLUMBUS	And what do you think Mendez?
L2157	u20	m1	MENDEZ	Well... It's the men, Sir.  They wonder how you know our position. We've lost sight from land days ago...
L2155	u20	m1	MENDEZ	God be with us admiral.
L2154	u16	m1	COLUMBUS	Due west, Captain Mendez.  And may God be with us...
L2211	u16	m1	COLUMBUS	You're right.  Let the men decide.
L2210	u22	m1	PINZON	You tell that to them!
L2209	u16	m1	COLUMBUS	Pinzon, Pinzon... All we can do now is go forward!  Think about that!
L2208	u22	m1	PINZON	You bloody...
L2207	u16	m1	COLUMBUS	You never did.  You did all the talking for both of us, remember?
L2206	u22	m1	PINZON	Jesus Maria!  I should have never listened to you!
L2205	u16	m1	COLUMBUS	And then what?  Half of the water has gone, the rest is nearly putrid! You know that!
L2204	u22	m1	PINZON	You don't know anything!  Listen Colon, these are my ships, right? So I'm telling you we're turning back!
L2203	u16	m1	COLUMBUS	The land is there.  I know it!
L2202	u22	m1	PINZON	We're lost!
L2201	u16	m1	COLUMBUS	You think I don't know that?
L2200	u22	m1	PINZON	We're on the verge of a mutiny, Colon!
L2199	u16	m1	COLUMBUS	We have to keep the hopes of these men alive!
L2198	u22	m1	PINZON	You must be mad...!
L2197	u16	m1	COLUMBUS	Six days ago, yes.
L2196	u22	m1	PINZON	You lied!  You cheated!  We're way past 750 leagues!
L2065	u22	m1	PINZON	Immediately.
L2064	u16	m1	COLUMBUS	Where can I meet this man?
L2462	u18	m1	ISABEL	Because he is not afraid of me.
L2461	u24	m1	SANCHEZ	Then why?
L2460	u18	m1	ISABEL	I know, I should not tolerate his impertinence.
L2419	u18	m1	ISABEL	And who would you think of, for such a task?
L2418	u24	m1	SANCHEZ	He must be replaced.
L2417	u18	m1	ISABEL	Then, what do you suggest, Don Sanchez?
L2415	u18	m1	ISABEL	Is this true, Brother Buyl?
L2414	u24	m1	SANCHEZ	... But there is worse.  He ordered the execution of five members of the nobility...
L2377	u18	m1	ISABEL	We weren't expecting immediate profits, were we?  We must have faith.  We must give time for time.
L2376	u24	m1	SANCHEZ	Every ship returns with a cargo of sick and dying.  But with no gold! The new world proves expensive, Your Majesty.
L2116	u18	m1	ISABEL	Yes.  It would be a pity, wouldn't it?  Call him back!
L2115	u24	m1	SANCHEZ	... Into a monk...
L2113	u24	m1	SANCHEZ	Never, Your Majesty.  Although...
L2112	u18	m1	ISABEL	You were right, Don Sanchez... His demands could never be granted.
L1931	u24	m1	SANCHEZ	Yes, Your Majesty.
L1930	u18	m1	ISABEL	Is that the man I knew, Treasurer Sanchez?
L109843	u628	m40	ARGYLE	They've been sanctified and buried in the holy rites of God's church, and any hand that disturbs them now takes on eternal damnation. So please -- do it.
L109842	u632	m40	LEADER	Then we'll just have a peek at the wounds.  Dig 'em up!
L109841	u628	m40	ARGYLE	My brother and nephew perished two days ago, when their hay cart turned over.
L109840	u632	m40	LEADER	What it means in England -- and in Scotland too -- is that rebels have forfeited their lands. We were ambushed last night. But the Scots dragged their dead away.
L109839	u628	m40	ARGYLE	We just had a funeral, isn't that what it means in England as well?
L109838	u632	m40	LEADER	Someone dead from this household?
L109855	u628	m40	ARGYLE	Saying goodbye in their own way -- in outlawed tartans, with outlawed pipes, playing outlawed tunes.
L109854	u642	m40	WILLIAM	What are they doing?
L109851	u628	m40	ARGYLE	Non loquis Latinum? You don't speak Latin? We have to fix that, won't we?  Did he give the poetic benediction? The Lord bless thee and keep thee? Patris Benefactum et --  ...It was Malcolm's favorite.
L109850	u642	m40	WILLIAM	It was in Latin, sir.
L109849	u628	m40	ARGYLE	Did the priest say anything about the Resurrection? Or was it all about Judgment?
L109848	u628	m40	ARGYLE	Didn't want your father to die either, did ya? But it happened.
L109847	u642	m40	WILLIAM	I don't want to leave.
L109846	u628	m40	ARGYLE	We'll sleep here tonight. You'll come home with me. We'll let the house, and the lands too; plenty of willing neighbors.
L110416	u629	m40	CRAIG	He has already agreed to come.
L110415	u641	m40	WALLACE	I will meet you, but only one way -- if Robert the Bruce is there, and puts his hand on my Bible, and swears his loyalty to Scotland.
L110414	u629	m40	CRAIG	We cannot. Some scarcely believe you are alive. Other think you'll pay them Mornay's wages. We bid you to Edinburgh. Meet us at the city gates, two days from now, at sunset. Pledge us your pardon and we will unite behind you. Scotland will be one.
L110413	u641	m40	WALLACE	So let the council swear publicly.
L110412	u629	m40	CRAIG	An oath to a liar is no oath at all. An oath to a patriot is a vow indeed. Every man of us is ready to swear loyalty to you.
L110411	u641	m40	WALLACE	You've all sworn to Longshanks.
L110410	u629	m40	CRAIG	Sir William. We come to seek a meeting.
L110300	u629	m40	CRAIG	It is suicide.
L110299	u641	m40	WALLACE	With cavalry -- not heavy, like the English, but light, fast horsemen, like you nobles employ -- we could outmaneuver their bowmen!
L110298	u629	m40	CRAIG	We cannot defeat this --
L110297	u641	m40	WALLACE	Peace?!
L110296	u629	m40	CRAIG	We must sue for peace.
L110295	u641	m40	WALLACE	A thousand.  You have made me Guardian of Scotland. So I tell you this is what we face.
L110212	u629	m40	CRAIG	Invade?! That's impossible, it --
L110211	u641	m40	WALLACE	I will invade England. And defeat the English on their own ground.
L110210	u629	m40	CRAIG	But... what will you do?
L110438	u629	m40	CRAIG	You are surprised he would lie? Balliol was murdered in a church yesterday. You are Longshanks' new designate. You will be king.
L110437	u639	m40	ROBERT	Longshanks promised!
L110428	u639	m40	ROBERT	He will. I know he will.
L110427	u629	m40	CRAIG	He won't come.
L110409	u629	m40	CRAIG	That is another matter. There is a price to all this, required both by Longshanks and our nobles. Pay it, and you will be our king. And we will have peace.
L110408	u639	m40	ROBERT	The crown is that of Scotland. And Scotland is William Wallace.
L110407	u629	m40	CRAIG	Homage is nothing. It is the crown that matters!
L110406	u639	m40	ROBERT	If I pay homage to another's throne, then how am I a king?
L110403	u629	m40	CRAIG	It will not be long before Longshanks too is encased in stone, and his crowns divided for others to wear.
L110402	u639	m40	ROBERT	He was a modest man.
L110401	u629	m40	CRAIG	May he rest in peace... You have already sealed the coffin?
L110197	u629	m40	CRAIG	No. But his weight with the commoners could unbalance everything. The Balliols will kiss his ass, so we must.
L110196	u639	m40	ROBERT	Does anyone know his politics?
L109897	u639	m40	ROBERT	He strained his leg so that it pains him to ride. But he sends his greetings -- and says that I speak for all the Bruces. And for Scotland.
L109896	u629	m40	CRAIG	A wise plan. And how is your father? We have missed him at the council.
L109893	u629	m40	CRAIG	Clearly meant to draw more of his supporters here.
L109892	u639	m40	ROBERT	My father hears that Longshanks has granted prima noctes.
L109891	u629	m40	CRAIG	Young Robert, we are honored --
L110360	u630	m40	EDWARD	You let Wallace escape your whole army. You cannot blame me for this.
L110359	u634	m40	LONGSHANKS	His legend grows! It will be worse than before!
L110348	u634	m40	LONGSHANKS	He is gone! Finished! Dead! If he has not yet bled to death or had his throat cut for him, he will not survive the winter. It is very cold -- is it not, our flower?
L110347	u630	m40	EDWARD	But if we have not caught Wallace --
L110346	u634	m40	LONGSHANKS	What choice do they have? Now they must serve us or starve.
L110345	u630	m40	EDWARD	The Scots will fight for us?
L110344	u634	m40	LONGSHANKS	Now we kill two birds at one stroke. We recruit from Scotland for our armies in France.
L110291	u634	m40	LONGSHANKS	So the Scots will have none of them, will they? My armorers have already made a thousand.
L110290	u630	m40	EDWARD	The weapon has been outlawed by the Pope himself!
L110241	u634	m40	LONGSHANKS	Impossible.  How dare you bring a panicky lie.
L110240	u630	m40	EDWARD	Wallace has sacked York!
L110239	u630	m40	EDWARD	I have ordered conscriptions...
L110238	u634	m40	LONGSHANKS	While I am in France fighting to expand your future kingdom I learn that Stirling castle is lost, our entire northern army wiped out! And you have done nothing?!
L110237	u630	m40	EDWARD	Nothing new, Majesty. We have sent riders to speed any word.
L110236	u634	m40	LONGSHANKS	What news of the north?
L110023	u630	m40	EDWARD	I hear. This Wallace is a bandit, nothing more.
L110022	u634	m40	LONGSHANKS	Scottish rebels have routed Lord Bottoms!
L110471	u630	m40	EDWARD	Before he lost his powers of speech, he told me his one comfort was that he would live to know Wallace was dead.
L110470	u638	m40	PRINCESS	Nor you. To you that word is as unfamiliar as love.
L110468	u638	m40	PRINCESS	I respect him. At worst he was a worthy enemy. Show mercy... Oh thou great king... and win the respect of your own people.
L110467	u630	m40	EDWARD	You fancy him.
L110466	u638	m40	PRINCESS	I have come to beg for the life of William Wallace.
L110436	u630	m40	EDWARD	Wallace's? For treason there is no trial. Tomorrow he will be charged, then executed.
L110435	u638	m40	PRINCESS	When will his trial be?
L110434	u630	m40	EDWARD	Simply because he eluded your trap, do you think he is more than a man? My father is dying. Perhaps you should think of our coronation.
L110433	u638	m40	PRINCESS	Is it true? Wallace is captured?
L110370	u638	m40	PRINCESS	Grant, as you do everything else, with treachery. Offer him a truce to discuss terms, and send me to my castle at Locharmbie as your emissary. He trusts me. Pick thirty of your finest assassins for me to take along. And I will set the meeting, and the ambush.
L110369	u630	m40	EDWARD	The little cow is insane --
L110365	u638	m40	PRINCESS	Wallace himself. If you wish to pretend a ghost rallies new volunteers in every Scottish town, I leave you to your hauntings. If you wish to take him, I know a way.
L110364	u630	m40	EDWARD	Wallace's followers.
L110363	u638	m40	PRINCESS	I am cheerful with a plan to soothe your miseries. All of England shudders with the news of renewed rebellion.
L110362	u630	m40	EDWARD	You mock us with a smile?
L110361	u638	m40	PRINCESS	Good day to you, M'Lords.
L109887	u630	m40	EDWARD	You may.
L109886	u638	m40	PRINCESS	Yes. I had thought that... I was loathsome to you. Perhaps I am. If I may be excused, M'lord.
L109885	u630	m40	EDWARD	Now, my flower, do you understand?
L109884	u630	m40	EDWARD	Look at me. I said LOOK AT ME!
L109883	u638	m40	PRINCESS	No, M'lord.
L109880	u630	m40	EDWARD	All so very boring! He wants me to learn to fight too, so let me do it!
L109879	u638	m40	PRINCESS	...His majesty was quite keen that you should understand --
L109878	u630	m40	EDWARD	Shut up, would you! How can I concentrate?!
L109876	u638	m40	PRINCESS	Scotland. He intends --
L109875	u630	m40	EDWARD	So I did! And what was so important about it?
L109874	u638	m40	PRINCESS	You directed me to report to you the moment the king's conference was ended.
L109873	u630	m40	EDWARD	What is it?!
L110426	u641	m40	WALLACE	No. One of us is enough.
L110425	u631	m40	HAMISH	Keep these. We're going too.
L110424	u641	m40	WALLACE	My dreams of Marion are gone. I killed them myself. If I knew I could live with her on the other side of death, I'd welcome it.
L110423	u631	m40	HAMISH	Your dreams aren't about freedom! They're about Marion! You have to be a hero, because you think she sees you! Is that it?
L110422	u641	m40	WALLACE	We've lived a dream together. A dream of freedom!
L110421	u631	m40	HAMISH	That's just a dream, William!
