lineId	chId	mId	chName	dialogue
L3693	u52	m3	CHILD	Goodbye, Daddy.
L3692	u55	m3	FLOYD	'Bye, 'bye, now, sweetheart.
L3691	u52	m3	CHILD	Yes, Daddy.
L3690	u55	m3	FLOYD	I'll wish you a happy Birthday now and I'll see you soon. All right, Darling?
L3689	u52	m3	CHILD	Thank you, Daddy.
L3688	u55	m3	FLOYD	Okay, sweetheart. Have a lovely Birthday Party tomorrow.
L3685	u55	m3	FLOYD	Three, darling. One... two ... three. Be sure to tell Mommy I called.
L3684	u52	m3	CHILD	How many days until you come home?
L3683	u55	m3	FLOYD	Okay, sweetheart. Well, I have to go now. Tell Mommy that I called.
L3682	u52	m3	CHILD	She's in the bathroom.
L3681	u55	m3	FLOYD	Where is Mrs. Brown?
L3680	u52	m3	CHILD	Mommy's out to the hair- dresser.
L3679	u55	m3	FLOYD	One, two, three. Can I speak to Mommy?
L3677	u55	m3	FLOYD	In three days, darling, I hope.
L3676	u52	m3	CHILD	When are you coming home?
L3675	u55	m3	FLOYD	No, I'm sorry, darling, I told you I won't be home for a few days.
L3674	u52	m3	CHILD	Are you coming to my party?
L3673	u55	m3	FLOYD	Yes, I know that sweetheart.
L3672	u52	m3	CHILD	I'm having a party tomorrow.
L3669	u52	m3	CHILD	I'm fine, Daddy. When are you coming home?
L3668	u55	m3	FLOYD	I'm at Space Station Five, darling. How are you?
L3810	u59	m3	PILOT	I'll bet it's a fortune.
L3809	u53	m3	CO-PILOT	I was working out what this trip must cost, taking him up there by himself and coming back empty.
L3808	u59	m3	PILOT	Yes, well, whatever it is, they're certainly not fooling around. This is the first flight they allowed in for more than a week.
L3807	u53	m3	CO-PILOT	Berkeley told me that they think it came from contamination on a returning Mars flight.
L3806	u59	m3	PILOT	I suppose it was bound to happen sooner or later.
L3805	u53	m3	CO-PILOT	Well, I've heard more and more people talk of an epidemic.
L3799	u59	m3	PILOT	Well, how's it going back there?
L3798	u53	m3	CO-PILOT	Thank you.
L3797	u59	m3	PILOT	Oh, thank you very much.
L3780	u55	m3	FLOYD	Thank you. It's been a great pleasure to meet all of you... Dr. Smyslov.
L3779	u54	m3	ELENA	Well, Gregor and I will look forward to seeing you.
L3776	u54	m3	ELENA	Well, I hope that you and your wife can come to the I.A.C. conference in June.
L3775	u55	m3	FLOYD	No, thank you... and I'm afraid now I really must be going.
L3774	u54	m3	ELENA	Are you sure you won't change your mind about a drink?
L3759	u55	m3	FLOYD	Well, that does sound very odd.
L3758	u54	m3	ELENA	Clavius Control came on the air just long enough to transmit their refusal.
L3735	u55	m3	FLOYD	Well, where are all of you off to?
L3734	u54	m3	ELENA	He's fine. But I'm afraid we don't get a chance to see each other very much these days.
L3733	u55	m3	FLOYD	How is gregor?
L3732	u54	m3	ELENA	Oh, that's such a delightful age.
L3731	u55	m3	FLOYD	Oh, she's growing up very fast. As a matter of fact, she's six tomorrow.
L3730	u54	m3	ELENA	And your charming little daughter?
L3653	u55	m3	FLOYD	Yes, it's coming along very well.
L3652	u58	m3	MILLER	I suppose you saw the work on our new section while you were docking.
L3651	u55	m3	FLOYD	Yes, I think so. Just about then.
L3631	u55	m3	FLOYD	Fine.
L3630	u58	m3	MILLER	Well, shall we go through Documentation?
L3629	u55	m3	FLOYD	Yes, very pleasant.
L3628	u58	m3	MILLER	Well.. Did you have a pleaant flight?
L3627	u55	m3	FLOYD	Please, it really doesn't matter.
L3626	u58	m3	MILLER	Well, thank you very much for being so understanding.
L3623	u58	m3	MILLER	I'm terribly sorry. I was just on my way down to meet you. I saw your ship dock and I knew I had plenty of time, and I was on my way out of the office when, suddenly, the phone rang.
L3622	u55	m3	FLOYD	How do you do, Mr. Miller?
L3773	u55	m3	FLOYD	Dr. Smyslov... I'm not permitted to discuss this.
L3772	u61	m3	SMYSLOV	This epidemic could easily spread to our base, Dr. Floyd. We should be given all the facts.
L3768	u61	m3	SMYSLOV	Quite frankly, we have had some very reliable intelligence reports that a quite serious epidemic has broken out at Clavius. Something, apperently, of an unknown origin. Is this, in fact, what has happened?
L3767	u55	m3	FLOYD	Certainly.
L3766	u61	m3	SMYSLOV	Dr. Floyd, at the risk of pressing you on a point you seem reticent to discuss, may I ask you a straightforward question?
L3763	u55	m3	FLOYD	Well, I'm glad about that.
L3762	u61	m3	SMYSLOV	Fortunately, they did.
L3761	u55	m3	FLOYD	Yes... Well, I hope the crew got back safely.
L3760	u61	m3	SMYSLOV	Yes, and I'm afaid there's going to be a bit of a row about it. Denying the men permission to land was a direct violation of the I.A.S. convention.
L3754	u55	m3	FLOYD	I see.
L3753	u61	m3	SMYSLOV	That's right.
L3752	u55	m3	FLOYD	You mean you haven't been able to get anyone at the base for ten days?
L3751	u61	m3	SMYSLOV	Yes, well at first we thought that was the explanation, but it's been going on for the past ten days.
L3748	u61	m3	SMYSLOV	Yes. Well, for one thing, whenever you phone the base, all you can get is a recording which repeats that the phone lines are temporarily out of order.
L3747	u55	m3	FLOYD	Really?
L3746	u61	m3	SMYSLOV	Well, it's just for the past two weeks there have been some extremely odd things happening at Clavius.
L3745	u55	m3	FLOYD	I'm sorry, but I'm not sure I know what you mean.
L3740	u55	m3	FLOYD	Yes,as a matter of fact, I am.
L3739	u61	m3	SMYSLOV	Are you, by any chance, going up to your base at Clavius?
L3738	u55	m3	FLOYD	Well, as it happens, I'm on my way up to the moon
L3726	u55	m3	FLOYD	Yes, really, thank you very much.
L3725	u61	m3	SMYSLOV	Are you quite sure?
L3724	u55	m3	FLOYD	Oh, I really don't have time for a drink. If it's all right I'll just sit for a minute and then I've got to be off.
L3907	u57	m3	MICHAELS	I don't think it has, but I'd like to check that. Simpson, what's the log on that?
L3906	u55	m3	FLOYD	Has it been exposed to any sun before now?
L3905	u57	m3	MICHAELS	Well, not really. At first glance, black would suggest something sun-powered, but then why would anyone deliberately bury a sun- powered device?
L3904	u55	m3	FLOYD	Any ideas about the colour?
L3897	u57	m3	MICHAELS	Tomb, shine, survey-marker spare part, take your choice.
L3896	u55	m3	FLOYD	But you don't have any idea as to what it is?
L3893	u57	m3	MICHAELS	Not really. It's completely inert. No sound or energy sources have been detected. The surface is made of something incredibly hard and we've been barely able to scratch it. A laser drill
L3892	u55	m3	FLOYD	Any clue as to what it is?
L3891	u57	m3	MICHAELS	By the deformation between the mother rock and the fill.
L3890	u55	m3	FLOYD	How can you tell it was deliberately buried?
L3889	u57	m3	MICHAELS	Yes, it does. The sub-surface structure shows that it was deliberately buried about four million years ago.
L3869	u55	m3	FLOYD	I'm afraid it can and it will be kept under wraps as long as it is deemed to be necessary by the Council. And of course you know that the Council has requested that formal security oaths are to be obtained in writing from every- one who had any knowledge of this event. There must be adequate time for a full study to be made of the situation before any con- sideration can be given to making a public announcement.
L3868	u57	m3	MICHAELS	Dr. Floyd, how long do you think this can be kept under wraps?
L3839	u59	m3	PILOT	Well, thank you very much, and please let us know if there is anything we can do to make your trip more comfortable.
L3838	u55	m3	FLOYD	No, of course, Captain, I can understand your concern.
L3837	u59	m3	PILOT	Well, fine. Thanks very much, anyway, and I hope you don't mind me asking?
L3834	u59	m3	PILOT	Yes, well, I wouldn't have been too concerned about it, except I've heard these stories about the epidemic and, as a matter of fact, I've heard that ten people have died already.
L3833	u55	m3	FLOYD	I see. Well, I'm sorry about that. I wouldn't think there's any cause for alarm.
L3832	u59	m3	PILOT	Well, I'll tell you why I ask. You see, I've got a girl who works in the Auditing Department of the Territorial Administrator and I haven't been able to get her on the phone for the past week or so, and with all these stories one hears, I'm a little concerned about her.
L3829	u59	m3	PILOT	I take it this is something to do with the trouble they're having up at Clavius?
L3828	u55	m3	FLOYD	I see.
L3827	u59	m3	PILOT	Well... the crew is confined to the ship when we land at Clavius. We have to stay inside for the time it take to refit - about twenty-four hours. And then we're going to back empty.
L3826	u55	m3	FLOYD	What do you mean?
L3825	u59	m3	PILOT	Incidentally, Dr. Floyd, I wonder if I can have a word with you about the security arrangements?
L3824	u55	m3	FLOYD	Thank you.
L3821	u55	m3	FLOYD	Oh, no, thank you. The two girls have taken wonderful care of me. I'm just fine.
L3820	u59	m3	PILOT	We're scheduled to dock in about seven hours. Is there anything we can do for you?
L3819	u55	m3	FLOYD	When do we arrive at Clavius?
L3818	u59	m3	PILOT	There's nothing like weightless sleep for a complete rest.
L3817	u55	m3	FLOYD	Oh, marvellous. It's the first real sleep I've had for the past two days.
L4183	u60	m3	POOLE	All right, Hal. We'll take care of it. Let me have the hard copy, please.
L4182	u56	m3	HAL	Not really, Frank. I think there may be a flaw in the assembly procedure.
L4181	u60	m3	POOLE	Do you have any idea of what is causing this fault?
L4175	u60	m3	POOLE	Let me see the tracking alignment display.
L4174	u56	m3	HAL	I know you did, Frank, but I assure you there was an impending failure.
L4170	u56	m3	HAL	It looks like we have another bad A.O. unit. My FPC shows another impending failure.
L4169	u60	m3	POOLE	Yes, Hal, what's up?
L4119	u60	m3	POOLE	Opening pod bay doors.
L4118	u56	m3	HAL	Pod Bay is decompressed. All doors are secure. You are free to open pod bay doors.
L4113	u60	m3	POOLE	Hal, check all airlock doors secure.
L4112	u56	m3	HAL	Roger.
L4111	u60	m3	POOLE	Hal, maintain normal E.V.A. condition.
L4110	u56	m3	HAL	I understand.
L4109	u60	m3	POOLE	Hal, I'm going out now to replace the A.O. unit.
L4108	u56	m3	HAL	Five by five, Frank.
L4097	u56	m3	HAL	Roger.
L4096	u60	m3	POOLE	Hal, have pod arms secure the component.
L4033	u60	m3	POOLE	Thank you very much, Hal.
L4032	u56	m3	HAL	That's true.
L4031	u60	m3	POOLE	There is no other purpose for this mission than to carry out a continuation of the space program, and to further our general knowledge of the planets. Is that true?
L4030	u56	m3	HAL	That's true
L4029	u60	m3	POOLE	Approximately five years after we go into hibernation, the recovery vehicle will make rendezous with us and bring us back. Is this true?
L4028	u56	m3	HAL	That's true.
L4025	u56	m3	HAL	That's true.
L4024	u60	m3	POOLE	Our transit time is 257 days. Is that true?
L4023	u56	m3	HAL	True.
L4022	u60	m3	POOLE	Our Mission Profile calls for Discovery going to Saturn. True or false?
L4021	u56	m3	HAL	I will if I can, Frank.
L4020	u60	m3	POOLE	Right. Hal, tell me whether the following statements are true or false.
L5890	u78	m5	CORNELIUS	I can't pretend to be your husband... David's in great shape.
L5889	u85	m5	LEELOO	Akta dedero ansila do mektet.
L5876	u78	m5	CORNELIUS	No, I'm not proud of myself... But we don't have the luxury of choice.
L5875	u85	m5	LEELOO	Vano da, mechteba?! Soun domo kala chon hammas!
L5693	u78	m5	CORNELIUS	You know exactly where they are!
L5692	u85	m5	LEELOO	Ikset-kiba.  Me imanetaba oum dalat!
L5680	u78	m5	CORNELIUS	The case was stolen?
L5679	u85	m5	LEELOO	San Agamat chay bet... envolet!
L5678	u78	m5	CORNELIUS	The case..with the stones... Where is it?
L5674	u85	m5	LEELOO	Napoleon... small.
L5673	u78	m5	CORNELIUS	What're you laughing about?
L5645	u78	m5	CORNELIUS	At your service.
L5644	u85	m5	LEELOO	Corn-i-Lius?
L5643	u78	m5	CORNELIUS	Appipulai Leeloo Minai..
L5761	u99	m5	ZORG	I know...
L5760	u78	m5	CORNELIUS	You are a monster, Zorg!
L5756	u99	m5	ZORG	Let me reassure you Father..I will never kill more people in my entire life than religion has killed in the last 2000 years.
L5755	u78	m5	CORNELIUS	Destroying a glass is one thing..killing people with the weapons you produce is quite another.
L5754	u99	m5	ZORG	Father, by creating a little destruction, I am, in fact, encouraging life!  So, in reality, you and I are in the same business!
L5752	u78	m5	CORNELIUS	They are robots!
L5751	u99	m5	ZORG	...Look at all these little things... so busy all of a sudden. Notice how each one is useful. What a lovely ballet, so full of form and color.  So full of..life!
L5748	u99	m5	ZORG	Follow me.. Life, which you so nobly serve, comes from destruction. Look at this empty glass.
L5747	u78	m5	CORNELIUS	No thank you.
L5746	u99	m5	ZORG	...would you like a drink?
L5745	u99	m5	ZORG	Ah, Father... You are so wrong. Let me explain...
L5744	u78	m5	CORNELIUS	...I'm a priest! I'm here to serve life, All you want to do is destroy it.
L5743	u99	m5	ZORG	Why?  What's wrong with me?
L5742	u78	m5	CORNELIUS	Even it I did know where the stones were I would never tell somebody like you.
L5741	u99	m5	ZORG	Personally, they are of no interest to me, I'd rather sell weapons..but I have a customer... so tell me...
L5740	u78	m5	CORNELIUS	...Why on earth do the stones interest you?
L5739	u99	m5	ZORG	I'm glad you got your memory back, Father... Because you're going to need it... Where are the stones?
L5738	u78	m5	CORNELIUS	I remember you now..the so called art dealer.
L5737	u99	m5	ZORG	Zorg. Jean-Baptiste Emmanuel Zorg... nice to see you again
L5711	u99	m5	ZORG	I'm fucked!
L5710	u78	m5	CORNELIUS	...We're saved!
L6266	u78	m5	CORNELIUS	That's what I'm saying.
L6265	u84	m5	KORBEN	And you don't know how they open, is that what you are saying?
L6264	u78	m5	CORNELIUS	Yes, of course, but... The Stones are shut! They have to be open for it to work.
L6263	u84	m5	KORBEN	There's no light! You told me there were supposed to be four beams of light.
L6259	u78	m5	CORNELIUS	Theoretically, yes! The four Stones form the beam and the Fifth Element is supposed to stand in the middle there, but... I don't have the reference book. I've never seen the Stones work!
L6258	u84	m5	KORBEN	Don't tell me you don't know how all this works?
L6172	u78	m5	CORNELIUS	Uh.. Have you tried the Diva's suite?
L6171	u84	m5	KORBEN	When is she not in trouble?
L6170	u78	m5	CORNELIUS	Leeloo's in trouble?
L6169	u84	m5	KORBEN	Yeah, I know... to save the world... but right now all I want to do is save Leeloo.
L6168	u78	m5	CORNELIUS	You're probably very angry with me and I quite understand. But I want you to know I'm fighting for a noble cause.
L5840	u84	m5	KORBEN	Trying to save your ass so you can save the world.
L5839	u78	m5	CORNELIUS	What are you doing?
L5833	u84	m5	KORBEN	Father, I was in the Army for awhile and every time they told us we were on a mission to save the world the only thing that changed was I lost a lot of friends. So thanks for the offer.. but no thanks.
L5832	u78	m5	CORNELIUS	Of course.
L5831	u84	m5	KORBEN	Good luck..
L5830	u78	m5	CORNELIUS	We have to save the world.
L5829	u84	m5	KORBEN	What kind of mission?
L5828	u78	m5	CORNELIUS	We're not going on vacation..we're on a mission..
L5827	u84	m5	KORBEN	Is that the usual way priests go on vacation?
L5826	u78	m5	CORNELIUS	I'm sorry to have to resort to such methods, but we heard about your good luck on he radio and we need the tickets to Fhloston.
L5658	u84	m5	KORBEN	That's what I thought.
L5657	u78	m5	CORNELIUS	"It means, ""Never without my permission""."
L5656	u84	m5	KORBEN	Excuse me! Just one thing!  She said something to me a while ago and... I don't really get it... Akta Gamat?
L5655	u84	m5	KORBEN	I know. I was there when she arrived.
L5654	u78	m5	CORNELIUS	She's fine, really..don't you worry.. just needs some rest..she's had a very long trip.
L5653	u84	m5	KORBEN	I might call to check up on her, you know... to see if she's better?
L5652	u78	m5	CORNELIUS	Yes. That's fine! Thank you very much. A thousand times over!
L5651	u84	m5	KORBEN	Dallas. Korben Dallas.
L5650	u78	m5	CORNELIUS	Thank you so much for your help Mr...?
L5649	u78	m5	CORNELIUS	She's an exception..
L5648	u84	m5	KORBEN	They all like this in your family, father?
L5628	u78	m5	CORNELIUS	Uh yes, we're cousins..distant cousins..
L5627	u84	m5	KORBEN	So you do know her.
L5626	u78	m5	CORNELIUS	There's not a moment to lose! Wake her up, but be gentle about it!  This woman is mankind's most precious possession! She is... perfect!
L5625	u84	m5	KORBEN	You noticed...
L5624	u78	m5	CORNELIUS	He's a she!
L5622	u78	m5	CORNELIUS	The girl?
L5621	u84	m5	KORBEN	I brought the girl remember?
L5620	u78	m5	CORNELIUS	Who are you?
L5617	u84	m5	KORBEN	She dropped in on me... holding this.
L5616	u78	m5	CORNELIUS	That's me.  But I don't know who she is... where did you find her?
L5615	u84	m5	KORBEN	She's not my bride, she's my fare. She's looking for this Vito Cornelius. According to the phone guide he lives here.
L5614	u78	m5	CORNELIUS	Weddings are one floor down. Congratulations.
L5613	u84	m5	KORBEN	Excuse me, I'm looking for a priest.
L5557	u91	m5	PRESIDENT	This is government business now. You ought to go home and get some rest, Father.
L5556	u78	m5	CORNELIUS	What are we going to do?
L5522	u78	m5	CORNELIUS	Thank you, Mr. President.
L5521	u91	m5	PRESIDENT	Did you see that..thing..swallow our battleship like a gum drop?  You can't even tell me what it is! I ask you for options you give me bullshit. Give them permission to enter our territories with my warmest regards.
L5516	u78	m5	CORNELIUS	White turns to black.  Light to Dark. Life to Death.  For all eternity.
L5515	u91	m5	PRESIDENT	But what happens if instead of this... Ultimate Warrior... it is EVIL who stands here?
L5512	u78	m5	CORNELIUS	Yes..thank God..
L5511	u91	m5	PRESIDENT	Is there anything that can stop it?
L5510	u78	m5	CORNELIUS	And then it will be too late. The goal of evil is to wipe out life! All forms of life. For all eternity...Life upsets it.
L5509	u91	m5	PRESIDENT	And then?
L5508	u78	m5	CORNELIUS	We have forty-eight hours, the time it needs to adapt itself to our living conditions.
L5470	u91	m5	PRESIDENT	That's exactly what we are going to try and do: Protect the lives of some 200 billion of our fellow citizens! General? You may fire when ready.
L5469	u78	m5	CORNELIUS	Time is of no importance, Mr. President. Only life is important.
L5468	u91	m5	PRESIDENT	Your theory is interesting Father but I don't think we have time to go into it right now!
L5464	u91	m5	PRESIDENT	One more reason to shoot first eh?
L5463	u78	m5	CORNELIUS	Imagine for a moment that this. thing is not anything that can be identified because it prefers not to be, because it is the antithesis of all we are. Because it is evil.. TOTAL EVIL.
L6252	u78	m5	CORNELIUS	Later, David! Later! There's not a minute to lose!
L6251	u79	m5	DAVID	You're all safe. Thanks be to God!
L5913	u78	m5	CORNELIUS	It's all my fault.  I'm the servant... It's my mission! Here!
L5912	u79	m5	DAVID	On the plane... with Mr. Dallas... the real one.
L5911	u78	m5	CORNELIUS	Where's Leeloo?
L5731	u78	m5	CORNELIUS	Good work, my son.  Now all we need is a way to get there.
L5730	u79	m5	DAVID	I got it!  Everything  here we need to know about Fhloston Paradise Hotel... and a detailed blueprint of the entire hotel!
