lineId	chId	mId	chName	dialogue
L3693	u52	m3	CHILD	Goodbye, Daddy.
L3692	u55	m3	FLOYD	'Bye, 'bye, now, sweetheart.
L3691	u52	m3	CHILD	Yes, Daddy.
L3690	u55	m3	FLOYD	I'll wish you a happy Birthday now and I'll see you soon. All right, Darling?
L3689	u52	m3	CHILD	Thank you, Daddy.
L3688	u55	m3	FLOYD	Okay, sweetheart. Have a lovely Birthday Party tomorrow.
L3685	u55	m3	FLOYD	Three, darling. One... two ... three. Be sure to tell Mommy I called.
L3684	u52	m3	CHILD	How many days until you come home?
L3683	u55	m3	FLOYD	Okay, sweetheart. Well, I have to go now. Tell Mommy that I called.
L3682	u52	m3	CHILD	She's in the bathroom.
L3681	u55	m3	FLOYD	Where is Mrs. Brown?
L3680	u52	m3	CHILD	Mommy's out to the hair- dresser.
L3679	u55	m3	FLOYD	One, two, three. Can I speak to Mommy?
L3677	u55	m3	FLOYD	In three days, darling, I hope.
L3676	u52	m3	CHILD	When are you coming home?
L3675	u55	m3	FLOYD	No, I'm sorry, darling, I told you I won't be home for a few days.
L3674	u52	m3	CHILD	Are you coming to my party?
L3673	u55	m3	FLOYD	Yes, I know that sweetheart.
L3672	u52	m3	CHILD	I'm having a party tomorrow.
L3669	u52	m3	CHILD	I'm fine, Daddy. When are you coming home?
L3668	u55	m3	FLOYD	I'm at Space Station Five, darling. How are you?
L3810	u59	m3	PILOT	I'll bet it's a fortune.
L3809	u53	m3	CO-PILOT	I was working out what this trip must cost, taking him up there by himself and coming back empty.
L3808	u59	m3	PILOT	Yes, well, whatever it is, they're certainly not fooling around. This is the first flight they allowed in for more than a week.
L3807	u53	m3	CO-PILOT	Berkeley told me that they think it came from contamination on a returning Mars flight.
L3806	u59	m3	PILOT	I suppose it was bound to happen sooner or later.
L3805	u53	m3	CO-PILOT	Well, I've heard more and more people talk of an epidemic.
L3799	u59	m3	PILOT	Well, how's it going back there?
L3798	u53	m3	CO-PILOT	Thank you.
L3797	u59	m3	PILOT	Oh, thank you very much.
L3780	u55	m3	FLOYD	Thank you. It's been a great pleasure to meet all of you... Dr. Smyslov.
L3779	u54	m3	ELENA	Well, Gregor and I will look forward to seeing you.
L3776	u54	m3	ELENA	Well, I hope that you and your wife can come to the I.A.C. conference in June.
L3775	u55	m3	FLOYD	No, thank you... and I'm afraid now I really must be going.
L3774	u54	m3	ELENA	Are you sure you won't change your mind about a drink?
L3759	u55	m3	FLOYD	Well, that does sound very odd.
L3758	u54	m3	ELENA	Clavius Control came on the air just long enough to transmit their refusal.
L3735	u55	m3	FLOYD	Well, where are all of you off to?
L3734	u54	m3	ELENA	He's fine. But I'm afraid we don't get a chance to see each other very much these days.
L3733	u55	m3	FLOYD	How is gregor?
L3732	u54	m3	ELENA	Oh, that's such a delightful age.
L3731	u55	m3	FLOYD	Oh, she's growing up very fast. As a matter of fact, she's six tomorrow.
L3730	u54	m3	ELENA	And your charming little daughter?
L3653	u55	m3	FLOYD	Yes, it's coming along very well.
L3652	u58	m3	MILLER	I suppose you saw the work on our new section while you were docking.
L3651	u55	m3	FLOYD	Yes, I think so. Just about then.
L3631	u55	m3	FLOYD	Fine.
L3630	u58	m3	MILLER	Well, shall we go through Documentation?
L3629	u55	m3	FLOYD	Yes, very pleasant.
L3628	u58	m3	MILLER	Well.. Did you have a pleaant flight?
L3627	u55	m3	FLOYD	Please, it really doesn't matter.
L3626	u58	m3	MILLER	Well, thank you very much for being so understanding.
L3623	u58	m3	MILLER	I'm terribly sorry. I was just on my way down to meet you. I saw your ship dock and I knew I had plenty of time, and I was on my way out of the office when, suddenly, the phone rang.
L3622	u55	m3	FLOYD	How do you do, Mr. Miller?
L3773	u55	m3	FLOYD	Dr. Smyslov... I'm not permitted to discuss this.
L3772	u61	m3	SMYSLOV	This epidemic could easily spread to our base, Dr. Floyd. We should be given all the facts.
L3768	u61	m3	SMYSLOV	Quite frankly, we have had some very reliable intelligence reports that a quite serious epidemic has broken out at Clavius. Something, apperently, of an unknown origin. Is this, in fact, what has happened?
L3767	u55	m3	FLOYD	Certainly.
L3766	u61	m3	SMYSLOV	Dr. Floyd, at the risk of pressing you on a point you seem reticent to discuss, may I ask you a straightforward question?
L3763	u55	m3	FLOYD	Well, I'm glad about that.
L3762	u61	m3	SMYSLOV	Fortunately, they did.
L3761	u55	m3	FLOYD	Yes... Well, I hope the crew got back safely.
L3760	u61	m3	SMYSLOV	Yes, and I'm afaid there's going to be a bit of a row about it. Denying the men permission to land was a direct violation of the I.A.S. convention.
L3754	u55	m3	FLOYD	I see.
L3753	u61	m3	SMYSLOV	That's right.
L3752	u55	m3	FLOYD	You mean you haven't been able to get anyone at the base for ten days?
L3751	u61	m3	SMYSLOV	Yes, well at first we thought that was the explanation, but it's been going on for the past ten days.
L3748	u61	m3	SMYSLOV	Yes. Well, for one thing, whenever you phone the base, all you can get is a recording which repeats that the phone lines are temporarily out of order.
L3747	u55	m3	FLOYD	Really?
L3746	u61	m3	SMYSLOV	Well, it's just for the past two weeks there have been some extremely odd things happening at Clavius.
L3745	u55	m3	FLOYD	I'm sorry, but I'm not sure I know what you mean.
L3740	u55	m3	FLOYD	Yes,as a matter of fact, I am.
L3739	u61	m3	SMYSLOV	Are you, by any chance, going up to your base at Clavius?
L3738	u55	m3	FLOYD	Well, as it happens, I'm on my way up to the moon
L3726	u55	m3	FLOYD	Yes, really, thank you very much.
L3725	u61	m3	SMYSLOV	Are you quite sure?
L3724	u55	m3	FLOYD	Oh, I really don't have time for a drink. If it's all right I'll just sit for a minute and then I've got to be off.
L3907	u57	m3	MICHAELS	I don't think it has, but I'd like to check that. Simpson, what's the log on that?
L3906	u55	m3	FLOYD	Has it been exposed to any sun before now?
L3905	u57	m3	MICHAELS	Well, not really. At first glance, black would suggest something sun-powered, but then why would anyone deliberately bury a sun- powered device?
L3904	u55	m3	FLOYD	Any ideas about the colour?
L3897	u57	m3	MICHAELS	Tomb, shine, survey-marker spare part, take your choice.
L3896	u55	m3	FLOYD	But you don't have any idea as to what it is?
L3893	u57	m3	MICHAELS	Not really. It's completely inert. No sound or energy sources have been detected. The surface is made of something incredibly hard and we've been barely able to scratch it. A laser drill
L3892	u55	m3	FLOYD	Any clue as to what it is?
L3891	u57	m3	MICHAELS	By the deformation between the mother rock and the fill.
L3890	u55	m3	FLOYD	How can you tell it was deliberately buried?
L3889	u57	m3	MICHAELS	Yes, it does. The sub-surface structure shows that it was deliberately buried about four million years ago.
L3869	u55	m3	FLOYD	I'm afraid it can and it will be kept under wraps as long as it is deemed to be necessary by the Council. And of course you know that the Council has requested that formal security oaths are to be obtained in writing from every- one who had any knowledge of this event. There must be adequate time for a full study to be made of the situation before any con- sideration can be given to making a public announcement.
L3868	u57	m3	MICHAELS	Dr. Floyd, how long do you think this can be kept under wraps?
L3839	u59	m3	PILOT	Well, thank you very much, and please let us know if there is anything we can do to make your trip more comfortable.
L3838	u55	m3	FLOYD	No, of course, Captain, I can understand your concern.
L3837	u59	m3	PILOT	Well, fine. Thanks very much, anyway, and I hope you don't mind me asking?
L3834	u59	m3	PILOT	Yes, well, I wouldn't have been too concerned about it, except I've heard these stories about the epidemic and, as a matter of fact, I've heard that ten people have died already.
L3833	u55	m3	FLOYD	I see. Well, I'm sorry about that. I wouldn't think there's any cause for alarm.
L3832	u59	m3	PILOT	Well, I'll tell you why I ask. You see, I've got a girl who works in the Auditing Department of the Territorial Administrator and I haven't been able to get her on the phone for the past week or so, and with all these stories one hears, I'm a little concerned about her.
L3829	u59	m3	PILOT	I take it this is something to do with the trouble they're having up at Clavius?
L3828	u55	m3	FLOYD	I see.
L3827	u59	m3	PILOT	Well... the crew is confined to the ship when we land at Clavius. We have to stay inside for the time it take to refit - about twenty-four hours. And then we're going to back empty.
L3826	u55	m3	FLOYD	What do you mean?
L3825	u59	m3	PILOT	Incidentally, Dr. Floyd, I wonder if I can have a word with you about the security arrangements?
L3824	u55	m3	FLOYD	Thank you.
L3821	u55	m3	FLOYD	Oh, no, thank you. The two girls have taken wonderful care of me. I'm just fine.
L3820	u59	m3	PILOT	We're scheduled to dock in about seven hours. Is there anything we can do for you?
L3819	u55	m3	FLOYD	When do we arrive at Clavius?
L3818	u59	m3	PILOT	There's nothing like weightless sleep for a complete rest.
L3817	u55	m3	FLOYD	Oh, marvellous. It's the first real sleep I've had for the past two days.
L4183	u60	m3	POOLE	All right, Hal. We'll take care of it. Let me have the hard copy, please.
L4182	u56	m3	HAL	Not really, Frank. I think there may be a flaw in the assembly procedure.
L4181	u60	m3	POOLE	Do you have any idea of what is causing this fault?
L4175	u60	m3	POOLE	Let me see the tracking alignment display.
L4174	u56	m3	HAL	I know you did, Frank, but I assure you there was an impending failure.
L4170	u56	m3	HAL	It looks like we have another bad A.O. unit. My FPC shows another impending failure.
L4169	u60	m3	POOLE	Yes, Hal, what's up?
L4119	u60	m3	POOLE	Opening pod bay doors.
L4118	u56	m3	HAL	Pod Bay is decompressed. All doors are secure. You are free to open pod bay doors.
L4113	u60	m3	POOLE	Hal, check all airlock doors secure.
L4112	u56	m3	HAL	Roger.
L4111	u60	m3	POOLE	Hal, maintain normal E.V.A. condition.
L4110	u56	m3	HAL	I understand.
L4109	u60	m3	POOLE	Hal, I'm going out now to replace the A.O. unit.
L4108	u56	m3	HAL	Five by five, Frank.
L4097	u56	m3	HAL	Roger.
L4096	u60	m3	POOLE	Hal, have pod arms secure the component.
L4033	u60	m3	POOLE	Thank you very much, Hal.
L4032	u56	m3	HAL	That's true.
L4031	u60	m3	POOLE	There is no other purpose for this mission than to carry out a continuation of the space program, and to further our general knowledge of the planets. Is that true?
L4030	u56	m3	HAL	That's true
L4029	u60	m3	POOLE	Approximately five years after we go into hibernation, the recovery vehicle will make rendezous with us and bring us back. Is this true?
L4028	u56	m3	HAL	That's true.
L4025	u56	m3	HAL	That's true.
L4024	u60	m3	POOLE	Our transit time is 257 days. Is that true?
L4023	u56	m3	HAL	True.
L4022	u60	m3	POOLE	Our Mission Profile calls for Discovery going to Saturn. True or false?
L4021	u56	m3	HAL	I will if I can, Frank.
L4020	u60	m3	POOLE	Right. Hal, tell me whether the following statements are true or false.
L7002	u114	m6	WELLES	I just talked to her.
L7001	u100	m6	AMY	She died in her sleep three days ago.  It was in the paper...
L7000	u100	m6	AMY	Tom... she's dead.
L6999	u114	m6	WELLES	She's all I've got.  She's the only witness.
L6998	u100	m6	AMY	What?
L6997	u114	m6	WELLES	Mrs. Christian.
L6996	u100	m6	AMY	Who are you calling?
L6993	u114	m6	WELLES	Amy...
L6992	u100	m6	AMY	What was I supposed to think happened to you?!
L6991	u114	m6	WELLES	Don't...
L6990	u100	m6	AMY	You're killing me...
L6989	u114	m6	WELLES	I don't know what to say
L6988	u100	m6	AMY	Look where we are.  Look at yourself.  You son of a bitch, you don't have any idea what you're putting me through...
L6987	u114	m6	WELLES	Amy, I'm not going to let anything happen to us.
L6986	u100	m6	AMY	You should have.
L6985	u114	m6	WELLES	I was in hell.  If I called you... if I heard your voice... it would have been so easy for me to quit. I couldn't do that.
L6984	u100	m6	AMY	No, I don't, because you're not telling me anything!
L6983	u114	m6	WELLES	You don't understand...
L6982	u100	m6	AMY	You couldn't?
L6981	u114	m6	WELLES	I wanted to call.  I couldn't.
L6980	u100	m6	AMY	You owe me an explanation.  You can't treat me like this.
L6979	u100	m6	AMY	You're sorry?  What was I supposed to think?
L6978	u114	m6	WELLES	I don't know.  I'm sorry...
L6977	u100	m6	AMY	Why haven't you called?  Why don't you answer your phone?
L6976	u114	m6	WELLES	It has to be this way for now.  It won't be long.
L6975	u100	m6	AMY	Tom...
L6974	u114	m6	WELLES	I can't tell you, Amy.  You know I can't.  You have to trust me...
L6973	u100	m6	AMY	What's going on, Tom?  What happened?
L6972	u114	m6	WELLES	I'm okay, honey, I'm okay.  Are you alright?
L6971	u100	m6	AMY	What happened to you?
L6964	u114	m6	WELLES	Just do it, Amy, please, go.
L6963	u100	m6	AMY	... What's going on?
L6962	u114	m6	WELLES	I'm okay.  Please, honey, I can't explain.  Don't use the phone, just pack a bag and get out.  I'm on my way.  I'll be back at the house in three hours.  Call me from the hotel when you get there
L6961	u100	m6	AMY	What's wrong?  Are you alright?
L6960	u114	m6	WELLES	Amy, just listen.  Take Cindy and get out of the house.  Do it now. Go to a hotel and stay there...
L6959	u100	m6	AMY	Tom?  Where have you been... ?
L6958	u114	m6	WELLES	Amy, it's me.  Listen very carefully..
L6957	u100	m6	AMY	Hello?
L6435	u114	m6	WELLES	I'm not gonna need it.  I won't even wear it.  It's a precaution.  Don't worry about me.
L6434	u100	m6	AMY	Why the gun?
L6433	u114	m6	WELLES	It's a missing persons case... a long shot.  I'll give it two months, two months at most, then I'll be back.  We'll take a vacation.
L6432	u100	m6	AMY	I know.
L6431	u114	m6	WELLES	Sometimes you can't know what I'm doing.  It's better that way.
L6430	u100	m6	AMY	I understand.
L6429	u114	m6	WELLES	This is the mortgage.  This is Cindy's college money.
L6365	u100	m6	AMY	Betty's out of town so we're playing next week.
L6364	u114	m6	WELLES	I'm not using him again for anything.  He was worthless.  You have bridge here Saturday?
L6363	u100	m6	AMY	You're not using the same guy who tried to fix it?
L6362	u114	m6	WELLES	Sure.  I'll call the guy.
L6361	u100	m6	AMY	You think you'll have time for the water heater this weekend?
L6352	u114	m6	WELLES	I love you.
L6351	u100	m6	AMY	I love you.
L6350	u114	m6	WELLES	Honey, I'm not, please...
L6349	u100	m6	AMY	You better not be smoking, that's all I can say.
L6348	u114	m6	WELLES	Business was fine.  I'll tell you what, you couldn't pay me enough to live down there.
L6347	u100	m6	AMY	How's the detective business?
L6344	u114	m6	WELLES	We've been all through that.  I've been on my best behavior.
L6343	u100	m6	AMY	Okay, I believe you.
L6342	u114	m6	WELLES	Well, I'm not smoking, okay?
L6341	u100	m6	AMY	I'm not accusing you...
L6340	u114	m6	WELLES	"You know, Amy, I've been sitting around in bars and everywhere following this guy... I mean, is this what I get first thing?  Before you even ""hello,"" you accuse me... ?"
L6339	u100	m6	AMY	Your clothing reeks of it.
L6338	u114	m6	WELLES	Smoking?  I'm not smoking.
L6337	u100	m6	AMY	What's this... have you been smoking... ?
L6336	u114	m6	WELLES	Do you know how much I missed you?
L6335	u100	m6	AMY	Welcome home.
L6612	u101	m6	ANGRY DEALER	There ain't no such thing as snuff. Why don't you fuck off?
L6611	u114	m6	WELLES	You know where I can get it?  I have a lot of money to spend.
L6610	u101	m6	ANGRY DEALER	What you see is what I got, mister.
L6609	u114	m6	WELLES	Snuff?
L6608	u101	m6	ANGRY DEALER	There's nothing harder.
L6607	u114	m6	WELLES	Anything harder?
L6606	u101	m6	ANGRY DEALER	Mixed hard bondage.  Rape films. Sick shit.  Buy five, get one free.
L6605	u114	m6	WELLES	What are these?
L6910	u102	m6	DINO	I promised him to Machine.
L6909	u105	m6	EDDIE	What the fuck... !
L6717	u102	m6	DINO	Nobody knows anything.
L6716	u105	m6	EDDIE	Dino...
L6715	u102	m6	DINO	There's nothing there, you brain- dead cunt.  Think about it.  There's absolutely no way in this world to connect us to anything.  I want you to hang the phone up, and if you call me about this again I'm going to send a friend of mine out there and have him crack you open with a fucking rib spreader.
L6714	u105	m6	EDDIE	Because somebody just fucking called me and fucking laid it out!
L6713	u102	m6	DINO	Blow me, you paranoid fuck, that's impossible.  Why are you bothering me with this... ?
L6712	u105	m6	EDDIE	I'm telling you...
L6711	u102	m6	DINO	Bullshit.
L6710	u105	m6	EDDIE	The loop!  The girl we did, what the fuck do you think I'm talking about?!  This guy calls and says he knows about the fucking loop...
L6709	u102	m6	DINO	What are you talking about?
L6708	u105	m6	EDDIE	I just got a call... two seconds ago, some motherfucker called... says he knows about the loop.
L6707	u102	m6	DINO	What do you want?
L6864	u103	m6	DINO VELVET	How cooperative.  Longdale will keep you company.
L6863	u114	m6	WELLES	I'll get it.  It's in a safe deposit box, in the city...
L6862	u103	m6	DINO VELVET	Bring the film, or we kill him.
L6861	u114	m6	WELLES	He doesn't know anything... he's got nothing to do with this...
L6860	u103	m6	DINO VELVET	Can you guess what I'm going to say next?
L6859	u114	m6	WELLES	Look, he's got nothing to do with this... let him go...
L6858	u103	m6	DINO VELVET	Friend of yours?
L6853	u114	m6	WELLES	I remember him.
L6852	u103	m6	DINO VELVET	You remember Mr. Longdale, don't you?
L6846	u103	m6	DINO VELVET	Shut up, cunt!  Do exactly as I say, or I'll put this arrow through your throat.
L6845	u114	m6	WELLES	Look, I don't know what this...
L6844	u103	m6	DINO VELVET	Empty the gun onto the table, very carefully.
L6842	u103	m6	DINO VELVET	Take out your gun!
L6841	u114	m6	WELLES	What are you... ?
L6840	u103	m6	DINO VELVET	Mister Welles... would you be so kind as to remove any firearms from your person?
L6835	u114	m6	WELLES	Sure.
L6834	u103	m6	DINO VELVET	Hmm?  Oh, the knifes?  They're just props.  Nice, aren't they?
L6833	u114	m6	WELLES	What are these for?
L6832	u103	m6	DINO VELVET	They should be here any minute.
L6831	u114	m6	WELLES	Where are the women?
L6830	u103	m6	DINO VELVET	Excellent.
L6829	u114	m6	WELLES	Right here.
L6828	u103	m6	DINO VELVET	You brought the money?
L6815	u103	m6	DINO VELVET	Brooklyn.  Don't be late.
L6814	u114	m6	WELLES	Where's that?
L6812	u103	m6	DINO VELVET	He's in.  It will be his pleasure.
L6811	u114	m6	WELLES	Machine's in?
L6810	u103	m6	DINO VELVET	I'll do this for you.  Fifteen thousand dollars.
L6808	u114	m6	WELLES	Those are two different kinds of trust.  Thank you for your time.  I hope we can do business.
L6807	u103	m6	DINO VELVET	You trust me to keep your money, but not to take your picture?
L6806	u114	m6	WELLES	I'm camera shy.
L6805	u103	m6	DINO VELVET	What's the problem?
L6804	u114	m6	WELLES	I'd rather you didn't.
L6803	u103	m6	DINO VELVET	You have a beautiful face... the way the light hits it.  I'd like to take your picture.  You don't mind?
