lineId	chId	mId	chName	dialogue
L384289	u2086	m135	IVAN	Yes, well, I suppose you'd know a little something about that.  Not to worry.  I'll ever so gently lure them in and mold them into an army of devils!  And what better way to entice them ... than with a little Ivan's Ooze?!
L384288	u2085	m135	GOLDAR	No offense, boss, but they might find you a little disgusting.
L384286	u2085	m135	GOLDAR	You want me to place a few calls?
L384285	u2086	m135	IVAN	Taking over the world is one thing.  It's finding good help to run it for you that's the killer.
L384480	u2086	m135	IVAN	Feast your eyes upon the exoskeleton of the barbaric HORNITOR!  KEEP DIGGING.  THE DREADFUL SCORPITRON SHOULD BE CLOSE BY.  ONCE I HAVE MY ECTO-MORPHICON MACHINES UP AND RUNNING, I SHALL ANNIHILATE ANGEL GROVE... AND THEN... THE WORLD
L384479	u2088	m135	MORDANT	What is THAT!
L384443	u2086	m135	IVAN	Dulcea!  That miserable, manipulating loathsome she-devil of a WITCH!!
L384442	u2088	m135	MORDANT	How'd you know?
L384441	u2086	m135	IVAN	Did these sticks make a whistling sound?
L384439	u2088	m135	MORDANT	Well... we were about to finish them off... when this huge monster came out of nowhere!
L384438	u2086	m135	IVAN	"What do you mean ""basically""?"
L384437	u2088	m135	MORDANT	Basically.
L384436	u2086	m135	IVAN	So they've been destroyed?
L384435	u2088	m135	MORDANT	That's right.  And then we threw one of them off a mountain and another one into a raqing river!
L384268	u2088	m135	MORDANT	You know boss, I'd really like to help out but I've got this gastronomic condition which rules out all space trave--
L384267	u2086	m135	IVAN	Mordant, go with them and report back to me!
L384735	u2089	m135	RITA	We couldn't have done it better ourselves.
L384734	u2093	m135	ZEDD	That was a CHEAP shot!
L384711	u2093	m135	ZEDD	GO POWER RANGERS!
L384710	u2089	m135	RITA	I hope those Rangers put that lousy lowlife out of his misery!
L384271	u2089	m135	RITA	From now on it's E-V-I-L, NO exceptions!
L384270	u2093	m135	ZEDD	Isn't this just TYPICAL!  We finally do somebody a good turn and just look what happens!
L384253	u2093	m135	ZEDD	How dare you?!  Nobody shuts up Rita but me!
L384252	u2089	m135	RITA	Rrgh mmffpprr brghuh!!
L384109	u2089	m135	RITA	Well, if I did I certainly wouldn't say it to you!
L384108	u2093	m135	ZEDD	Don't you ever have anything nice to say?!
L384636	u2092	m135	TOMMY	NINJA FALCON ZORD!
L384635	u2090	m135	ROCKY	NINJA APE ZORD!
L384591	u2092	m135	TOMMY	LET'S DO IT!?
L384590	u2090	m135	ROCKY	THREE SECONDS!!
L384576	u2092	m135	TOMMY	And I am the Falcon, Winged Lord of the Sky!
L384575	u2090	m135	ROCKY	I am the mighty ape!
L384570	u2090	m135	ROCKY	Strength in numbers!!
L384569	u2092	m135	TOMMY	Six become one... the combined forces of the Ninjetti.
L384452	u2090	m135	ROCKY	What's going on?!
L384451	u2092	m135	TOMMY	How the heck?!...
L384186	u2090	m135	ROCKY	Activating Power Scope!
L384185	u2092	m135	TOMMY	Anybody see them?
L406493	u2224	m144	ALEXANDER	I have given a great deal of thought to that possibility, and I am prepared to face it.  If it should come to war, and I presume that is what you are alluding to, I would rather have war with the Emperor than my own people.
L406492	u2229	m144	CAULAINCOURT	Your Majesty knows my affection for him is deep and genuine, and goes far beyond my official role as Ambassador.  But I would be remiss in my feelings for you, and in my responsibility to the Emperor, if I did not say that it is entirely possible that the Emperor will view your refutation of the terms of the Treaty of Tilsit, as the first step in the exchange of a French alliance for an English one -- with all the dangers that might entail.
L406490	u2224	m144	ALEXANDER	My dear Caulaincourt, you have no idea of how compromised my own position has become since Tilsit.  I am blamed by the army for the military disaster at Austerlitz and Friedland, by the nobility for ruining their trade with England, by the merchants who must accept French foods at unprofitable prices, and by the nation for allowing Napoleon to dictate Russian policy.
L406489	u2229	m144	CAULAINCOURT	I am in no position to debate this with you, Your Majesty, but can you imagine what a blow it will be to the Emperor if you should now desert his cause?  It would mean nothing less than victory for England.
L406488	u2224	m144	ALEXANDER	It's a fine thing to establish policies but, when they don't work, they must be reconsidered.  Granted that you have hurt England, but she is still on her feet.  And to seal off her trade with Europe, what has it cost you?  You have had to rule with an iron hand.  You have turned friends into enemies.  And even at that, the result has only been partly effective.  You have never been able to stop the extensive cheating, smuggling and corruption -- even of your own officials.  But I should think the situation in Spain, alone, would give your policy a minus balance.  You have had to commit a quarter of a million of your best troops against the guerrillas, with no victory in sight. And you have given England a dangerous foothold on the Continent, for her armies.
L406487	u2229	m144	CAULAINCOURT	I can appreciate what Your Majesty is saying but the Emperor has staked everything on this policy.  He has no other way to attack England, and no one knows more than Your Majesty how his overtures for peace have been rejected.
L406486	u2224	m144	ALEXANDER	My dear Caulaincourt, agreements can endure only when they allow both sides to live.  Napoleon may believe it is necessary to injure England but, before that, he must realize it is necessary for him to allow his friends to live.  He cannot expect me to tell my nobles they must ruin themselves so that he can bring England to her knees -- and I'm afraid that is what it has come to.
L406485	u2229	m144	CAULAINCOURT	But, Your Majesty, the very substance of the Tilsit treaty was that you should join the Continental Blockade, boycott English goods, suspend all commercial dealings with her, and be France's ally.  Nothing more is being asked than to comply with the treaty.
L406484	u2224	m144	ALEXANDER	It is a thing entirely unknown in diplomacy, that one government should assume a right to dictate to another, who is upon terms of equality, the conditions on which she should conduct her commerce; and, assuming such a right, second it by threatening language, in case of non-compliance.
L406571	u2236	m144	GENERAL KUTUSOV	I am at your disposal, Your Majesty.
L406570	u2224	m144	ALEXANDER	General Kutusov, I would like to call a meeting of my cabinet tomorrow morning and have you present this idea to them.  I think it has merit and is worthy of consideration.
L406569	u2236	m144	GENERAL KUTUSOV	If he withdraws his army in good order, it will be a serious political defeat.  But, if he should be caught on the move, with his army, in the full grip of winter, then it will be a catastrophe.  If Your Majesty can prolong his hopes for a treaty by silence, be deceit, by any means, for another month, thus postponing his departure, then the graves of his army are already dug in the soil of Russia.
L406568	u2236	m144	GENERAL KUTUSOV	I, personally, am convinced that he will withdraw his army from Moscow, and attempt to establish himself in Poland for the winter.  In the end, he will not allow himself to be cut off from Paris.  But I believe that if he is offered any encouragement, by Your Majesty, he will postpone this decision as long as possible. He is a gambler and he will trust to his luck.
L406567	u2224	m144	ALEXANDER	What do you think Napoleon will do?
L406566	u2236	m144	GENERAL KUTUSOV	If I can presume to go into the Emperor's mind, I believe that he has based his entire campaign strategy on obtaining a peace treaty after the fall of Moscow.  When Vienna fell, there was a peace treaty.  When Berlin fell, another treaty.  That has always been the rules of the game.  But what is he to do now if no treaty is forth- coming?  He knows that beyond Moscow, there is nothing, and that, if he withdraws, there remains only a fall into emptiness.
L406565	u2224	m144	ALEXANDER	Proceed.
L406564	u2236	m144	GENERAL KUTUSOV	Perhaps it would be even more serious than that, Your Majesty. His European confederation is held together by some very slender threads.  Your Majesty knows even better than I that Austria and Prussia are very doubtful allies, and the Emperor has reason enough to fear that they will turn on him, at the first sign of weakness.
L406563	u2224	m144	ALEXANDER	I must confess he would look a bit silly, fighting his way to Moscow and turning right around again.
L406562	u2236	m144	GENERAL KUTUSOV	Your Majesty has grasped the outlines of his problem in much less time than it took me.  This is a crucial point -- and it is a political one, which Your Majesty will be in a far better position to answer than I.  Can Napoleon afford to abandon Moscow without signing even the preliminaries of a peace treaty with you?
L406561	u2224	m144	ALEXANDER	Well, one thing immediately comes to mind, if what you are saying is true -- he would merely withdraw his army from Moscow and return to Poland for the winter.
L406560	u2236	m144	GENERAL KUTUSOV	I have no doubt that he has, Your Majesty, but does he have any strong moves from which to choose?
L406559	u2224	m144	ALEXANDER	Well, that is a very interesting idea, General Kutusov, but I can assure you that Napoleon is no beginner at this.  Whatever analysis you have done on this situation, I am sure that he has gone over the same ground.
L406557	u2236	m144	GENERAL KUTUSOV	The point is that I don't think Napoleon will sit in Moscow until the spring!  I don't think he can afford to.
L406556	u2224	m144	ALEXANDER	Ah, yes -- proceed.
L406555	u2236	m144	GENERAL KUTUSOV	Forgive me, Your Majesty, I am about to make it.
L406554	u2224	m144	ALEXANDER	I will accept your assurance, but I'm afraid I don't see your point.
L406553	u2236	m144	GENERAL KUTUSOV	You have my absolute assurance, Your Majesty, that Napoleon does not have the strength to attack St. Petersburg now -- his army is exhausted and ill-supplied, and he would be defeated if he attempted that.
L406552	u2224	m144	ALEXANDER	Yes, General Kutusov, I daresay that this has been considered and discussed at great length.  Napoleon would simply spend the winter in Moscow and continue the campaign in the spring.  Another lesser possibility might be to march on St. Petersburg now, although there is some doubt that he has the strength to do this, until he refits his army.
L406551	u2236	m144	GENERAL KUTUSOV	Well, has Your Majesty considered what Napoleon's alternatives might be, if you simply chose to ignore his note?
L406550	u2224	m144	ALEXANDER	For the sake of your argument, let us say that is correct.
L406549	u2236	m144	GENERAL KUTUSOV	The point I was trying to make is that I think it is reasonable to say that Your Majesty would not find himself under unbearable pressure, if he decided to make peace with the Emperor, at least at this time.
L406548	u2224	m144	ALEXANDER	Rostopchin is a fanatic and he is capable of anything -- however, it doesn't affect what we are talking about.  Please go on.
L406547	u2236	m144	GENERAL KUTUSOV	I have heard that story but I do not believe it.
L406546	u2224	m144	ALEXANDER	You know, General Kutusov, there is a very strong possibility that the fire was not started by Napoleon's troops but was organized under the orders of Rostopchin's secret police.
L406545	u2236	m144	GENERAL KUTUSOV	But, since the fire, a completely new spirit has been aroused in the nation.  The French have become an army of criminals, against whom Russia must be avenged, against whom she is now prepared to fight to the death.
L406544	u2224	m144	ALEXANDER	Proceed.
L406543	u2236	m144	GENERAL KUTUSOV	I believe I am right in saying that, before the fire, the country had grown weary of the war, and there were few who were interested in continuing the battle.
L406542	u2224	m144	ALEXANDER	General Kutusov, feel free to say whatever you like.
L406541	u2236	m144	GENERAL KUTUSOV	If I may, Your Majesty, I would like to offer a dissenting opinion.
L406540	u2224	m144	ALEXANDER	I have decided to accept the principle of a negotiation; the terms are not established.
L406539	u2236	m144	GENERAL KUTUSOV	Your Majesty, I have been advised that you have received a letter from Napoleon, offering a peace treaty, and that you have decided to accept it.
L406538	u2224	m144	ALEXANDER	Very well, General, what is it you wish to say?
L406537	u2236	m144	GENERAL KUTUSOV	I hope you will forgive me, Your Majesty, for requesting an audience at such a late hour, but I have traveled all the way from Moscow to see you, on a matter which cannot wait.
L406385	u2224	m144	ALEXANDER	I know absolutely nothing of war -- and I am still totally dependent upon my generals.
L406384	u2244	m144	NAPOLEON	What do you mean?
L406383	u2224	m144	ALEXANDER	Ah, my dear Napoleon, sometimes I feel that I am not really an Emperor as you are.
L406382	u2244	m144	NAPOLEON	"Without a doubt, to estimate the enemy's strength on the battlefield. This is something that is only acquired by experience and instinct. At Jena, there were as many opinions about strength of the enemy as there were generals present.  Murat said there were 50,000, preparing to attack.  Berthier said there were no more than 25,000, about to withdraw. ""Berthier sees only what is in the open,"" Murat said.  ""But don't forget there is a second force hidden in the forest.""  And so it would always go, each of them would judge things according to his own ability, character and state of mind, at the moment."
L406381	u2224	m144	ALEXANDER	Fascinating!  Tell me, leaving aside the question of grand strategy, for the moment, what would you say is the single most difficult tactical skill to master?
L406380	u2244	m144	NAPOLEON	You can always tell at a glance whether retreating infantry are being pursed by cavalry, because they hurry along and keep turning around and looking back.  When they are retreating before infantry, they merely trudge along, head down.
L406373	u2244	m144	NAPOLEON	I shall tell you in the strictest confidence -- when I was a boy, I had a passion for rafts, and never had the opportunity to build one.
L406372	u2224	m144	ALEXANDER	Whatever suggested the idea to you?
L406371	u2244	m144	NAPOLEON	I'm glad you like it.
L406370	u2224	m144	ALEXANDER	I think it's absolutely charming.
L406369	u2244	m144	NAPOLEON	Ah -- you approve?
L406368	u2224	m144	ALEXANDER	And, what a delightful idea!
L406367	u2244	m144	NAPOLEON	And, what a great pleasure it is, indeed, to meet you, Alexander.
L405993	u2225	m144	BARRAS	Look, let me be completely open with you, I have a carriage and an escort waiting for me, and I have a great deal of money outside of France. Unless we stand a very good chance of carrying this off, I am prepared to call it quits right now.
L405992	u2244	m144	NAPOLEON	Our lives, the revolution, my career?
L405991	u2225	m144	BARRAS	You realize what is at stake?
L405990	u2244	m144	NAPOLEON	I'm not insulted.
L405989	u2225	m144	BARRAS	I must be honest with you.  I first approached three generals more senior than yourself, and they all very prudently sent excuses.
L405988	u2244	m144	NAPOLEON	Fair enough.
L405987	u2225	m144	BARRAS	In every practical sense, yes, but, officially, of course, I would have to retain command.
L405986	u2244	m144	NAPOLEON	Are you proposing to transfer command to me?
L405985	u2225	m144	BARRAS	Would you be prepared to handle this for me?
L405984	u2244	m144	NAPOLEON	The numbers are not particularly relevant.  You are not up against soldiers -- this is a mob, and they will run as soon as things become sufficiently unpleasant.
L405983	u2225	m144	BARRAS	These are odds of 8 to 1.
L405982	u2244	m144	NAPOLEON	Properly arranged, yes.
L405981	u2225	m144	BARRAS	Is this enough to oppose 40,000 men?
L405980	u2244	m144	NAPOLEON	You could have them here by daybreak.
L405979	u2225	m144	BARRAS	Well, I believe there are at least 30 guns at Sablons.
L405978	u2244	m144	NAPOLEON	Where are they?
L405977	u2225	m144	BARRAS	There are none here.
L405976	u2244	m144	NAPOLEON	Any cannon?
L405975	u2225	m144	BARRAS	The 21st Dragoons, about two or three-hundred troopers.
L405974	u2244	m144	NAPOLEON	Cavalry?
L405973	u2225	m144	BARRAS	About 5,000 troops.
L405972	u2244	m144	NAPOLEON	What forces do you have at your disposal?
L405971	u2225	m144	BARRAS	I don't even know whether a defense is possible.
L405970	u2244	m144	NAPOLEON	Are you serious?
L405969	u2225	m144	BARRAS	To be perfectly honest, I haven't the vaguest idea.
L405968	u2244	m144	NAPOLEON	What do you have in mind?
L405967	u2225	m144	BARRAS	We expect an attack on the Convention tomorrow morning, at daybreak, and I have been placed in charge of its defense.
L405966	u2244	m144	NAPOLEON	Things are quite serious, I should say.
L405965	u2225	m144	BARRAS	I don't have to tell you of our latest difficulties.
L405964	u2244	m144	NAPOLEON	No, thank you.
L405963	u2225	m144	BARRAS	Thank you for coming.  Would you care for a drink?
L405962	u2244	m144	NAPOLEON	I'm sorry, I was at the theater and I didn't receive your note until I returned to my hotel.
L405961	u2225	m144	BARRAS	Ah, my dear friend, come in, come in.  Please sit down.
L405934	u2244	m144	NAPOLEON	May I come to the map?
L405933	u2225	m144	BARRAS	Please...
L405932	u2244	m144	NAPOLEON	Yes, with all due respect, I do Citizen Barras.
L405931	u2225	m144	BARRAS	Yes, Captain?  Have you anything you wish to say?
L405930	u2244	m144	NAPOLEON	I did, sir.
L405929	u2225	m144	BARRAS	Yes -- who spoke up?
L406618	u2244	m144	NAPOLEON	What cowardice!  What treason! Joseph has ruined everything.  How could they all lose their heads. They knew I was coming up fast. Victory was just within grasp. Come, come, turn your troops around, General Belliard.
L406617	u2226	m144	BELLIARD	I don't know what has happened to Prince Joseph.
L406616	u2244	m144	NAPOLEON	And where is Joseph?
L406615	u2226	m144	BELLIARD	I don't know, sire.
L406614	u2244	m144	NAPOLEON	Who sent my wife and son out of Paris?
L406613	u2226	m144	BELLIARD	I believe it was arranged by Marshals Mortier and Marmont.  I must explain to you that we have had no orders all day.  Each marshal has been keeping his own position.
L406612	u2244	m144	NAPOLEON	But who made this treaty?
L406611	u2226	m144	BELLIARD	I don't know the details of the treaty, sire, Marshal Mortier sent me word of its having been agreed to, and he said that I was to take the army and make for Fontainebleau.
L406610	u2244	m144	NAPOLEON	A treaty?  Don't be ridiculous. What treaty is this?  Who made it? Who has been giving orders?
L406609	u2226	m144	BELLIARD	But, sire, Your Majesty would lay Paris open to being sacked.  The enemy is outside the gates with more than 120,000 men.  Besides this, I left the city under the terms of a treaty and I am forbidden to reenter Paris.
L406605	u2226	m144	BELLIARD	The Empress, your son and the whole court left two days ago for Rambouillet.  Marshals Mortier and Marmont are probably still in Paris, completing the arrangements.
L406604	u2244	m144	NAPOLEON	But where are my wife and son? What's become of them?  Where is Marmont?  Where is Mortier?
L406603	u2226	m144	BELLIARD	Unhappily, it is true, sire.
L406602	u2244	m144	NAPOLEON	Paris has surrendered?!  I don't believe it.
L406601	u2226	m144	BELLIARD	Paris is evacuated, sire.  The enemy is to enter at nine o'clock tomorrow morning.  The National Guard is on duty at the gates.
L406600	u2244	m144	NAPOLEON	And who is defending Paris?
L406599	u2226	m144	BELLIARD	It is on this road, sire, following me.
L406598	u2244	m144	NAPOLEON	And where is the army?
L406597	u2226	m144	BELLIARD	They are at the gates of Paris, sire.
L406596	u2244	m144	NAPOLEON	Well, Belliard, what's this?  What are you doing here?  Where is the enemy?
L406706	u2244	m144	NAPOLEON	I wanted to kiss her, but she didn't want to kiss me... She slipped away, the moment I wanted to take her in my arms.
L406705	u2227	m144	BERTRAND	No, sire... I was asleep.
L406704	u2244	m144	NAPOLEON	She was sitting there... and it was as if I had last seen her only the night before... She hadn't changed -- she was still the same -- still completely devoted to me... and she told me we were going to see each other again and, never again, leave each other... She has promised me. Did you see her?
L406703	u2227	m144	BERTRAND	Yes, sire?
L406702	u2244	m144	NAPOLEON	I have just had the most vivid... dream... about Josephine.
L406701	u2227	m144	BERTRAND	Bertrand, sire.
L406700	u2244	m144	NAPOLEON	Who is there?
L406641	u2244	m144	NAPOLEON	I suppose I might blame her for opening her house to the men most responsible to my downfall, but how can I?  She was on her own again, she had to look after her own affairs, and how can one blame her for having her head turned by the attention of Kings?
L406640	u2227	m144	BERTRAND	I have never heard an unkind word about her spoken.
