chId	chId2	mId	lines
u3667	u3674	m242	['L41593', 'L41594', 'L41595', 'L41596']
u3667	u3674	m242	['L41597', 'L41598', 'L41599', 'L41600', 'L41601', 'L41602']
u3667	u3674	m242	['L41604', 'L41605']
u3668	u3672	m242	['L41262', 'L41263', 'L41264']
u3668	u3672	m242	['L41266', 'L41267', 'L41268']
u3668	u3672	m242	['L41270', 'L41271', 'L41272']
u3668	u3672	m242	['L41274', 'L41275', 'L41276']
u3668	u3672	m242	['L41279', 'L41280', 'L41281']
u3668	u3672	m242	['L41286', 'L41287', 'L41288']
u3668	u3672	m242	['L41360', 'L41361']
u3668	u3672	m242	['L41414', 'L41415', 'L41416', 'L41417']
u3668	u3672	m242	['L41426', 'L41427']
u3668	u3672	m242	['L41430', 'L41431']
u3668	u3672	m242	['L41473', 'L41474']
u3669	u3675	m242	['L41190', 'L41191']
u3669	u3675	m242	['L41212', 'L41213']
u3669	u3675	m242	['L41225', 'L41226', 'L41227']
u3669	u3675	m242	['L41230', 'L41231']
u3669	u3675	m242	['L41304', 'L41305']
u3669	u3675	m242	['L41307', 'L41308', 'L41309']
u3669	u3675	m242	['L41322', 'L41323']
u3669	u3675	m242	['L41324', 'L41325']
u3669	u3675	m242	['L41330', 'L41331']
u3669	u3675	m242	['L41376', 'L41377']
u3669	u3675	m242	['L41436', 'L41437']
u3669	u3675	m242	['L41438', 'L41439']
u3669	u3675	m242	['L41464', 'L41465', 'L41466']
u3669	u3675	m242	['L41468', 'L41469', 'L41470']
u3669	u3675	m242	['L41562', 'L41563']
u3669	u3675	m242	['L41564', 'L41565']
u3669	u3672	m242	['L41566', 'L41567', 'L41568']
u3669	u3672	m242	['L41569', 'L41570', 'L41571', 'L41572']
u3669	u3672	m242	['L41623', 'L41624']
u3669	u3674	m242	['L41488', 'L41489', 'L41490', 'L41491']
u3669	u3674	m242	['L41501', 'L41502']
u3669	u3674	m242	['L41506', 'L41507']
u3669	u3674	m242	['L41546', 'L41547', 'L41548']
u3669	u3674	m242	['L41549', 'L41550']
u3669	u3674	m242	['L41552', 'L41553', 'L41554', 'L41555', 'L41556', 'L41557', 'L41558']
u3671	u3672	m242	['L41069', 'L41070', 'L41071', 'L41072', 'L41073', 'L41074']
u3673	u3675	m242	['L41448', 'L41449']
u3673	u3675	m242	['L41457', 'L41458', 'L41459', 'L41460', 'L41461', 'L41462']
u6868	u6871	m459	['L415077', 'L415078']
u6868	u6871	m459	['L415107', 'L415108']
u6868	u6871	m459	['L415111', 'L415112']
u6868	u6871	m459	['L415134', 'L415135']
u6868	u6871	m459	['L415199', 'L415200']
u6868	u6873	m459	['L415079', 'L415080']
u6868	u6873	m459	['L415087', 'L415088', 'L415089']
u6868	u6873	m459	['L415143', 'L415144']
u6868	u6873	m459	['L415156', 'L415157']
u6868	u6873	m459	['L415166', 'L415167']
u6869	u6872	m459	['L414889', 'L414890']
u6869	u6872	m459	['L414915', 'L414916']
u6869	u6872	m459	['L414917', 'L414918', 'L414919']
u6869	u6872	m459	['L414921', 'L414922', 'L414923', 'L414924', 'L414925', 'L414926', 'L414927']
u6869	u6872	m459	['L414928', 'L414929', 'L414930']
u6869	u6872	m459	['L414931', 'L414932', 'L414933']
u6869	u6872	m459	['L414973', 'L414974']
u6869	u6872	m459	['L414979', 'L414980']
u6869	u6872	m459	['L414981', 'L414982', 'L414983', 'L414984', 'L414985', 'L414986', 'L414987']
u6869	u6872	m459	['L414989', 'L414990']
u6869	u6872	m459	['L414992', 'L414993', 'L414994']
u6869	u6872	m459	['L415042', 'L415043']
u6869	u6872	m459	['L415044', 'L415045', 'L415046']
u6870	u6874	m459	['L415012', 'L415013']
u6870	u6874	m459	['L415015', 'L415016', 'L415017', 'L415018', 'L415019']
u6871	u6873	m459	['L415075', 'L415076']
u6871	u6873	m459	['L415090', 'L415091']
u6871	u6873	m459	['L415099', 'L415100']
u6871	u6873	m459	['L415109', 'L415110']
u6871	u6873	m459	['L415197', 'L415198']
u7255	u7258	m490	['L467939', 'L467940', 'L467941']
u7255	u7258	m490	['L468029', 'L468030']
u7255	u7258	m490	['L468031', 'L468032']
u7255	u7258	m490	['L468033', 'L468034', 'L468035', 'L468036', 'L468037', 'L468038']
u7255	u7258	m490	['L468039', 'L468040']
u7255	u7258	m490	['L468087', 'L468088']
u7255	u7258	m490	['L468089', 'L468090', 'L468091', 'L468092', 'L468093', 'L468094']
u7255	u7258	m490	['L468106', 'L468107']
u7255	u7258	m490	['L468158', 'L468159']
u7255	u7257	m490	['L467784', 'L467785', 'L467786', 'L467787', 'L467788']
u7255	u7257	m490	['L467805', 'L467806', 'L467807']
u7255	u7260	m490	['L467773', 'L467774', 'L467775', 'L467776', 'L467777']
u7255	u7260	m490	['L467778', 'L467779', 'L467780', 'L467781', 'L467782']
u7255	u7260	m490	['L467800', 'L467801']
u7255	u7260	m490	['L467809', 'L467810']
u7255	u7260	m490	['L467815', 'L467816']
u7255	u7260	m490	['L467818', 'L467819', 'L467820']
u7255	u7260	m490	['L467821', 'L467822', 'L467823']
u7255	u7260	m490	['L467824', 'L467825', 'L467826']
u7255	u7260	m490	['L467827', 'L467828', 'L467829']
u7255	u7260	m490	['L467851', 'L467852']
u7255	u7260	m490	['L467856', 'L467857']
u7255	u7260	m490	['L467861', 'L467862']
u7255	u7260	m490	['L467890', 'L467891']
u7255	u7260	m490	['L467892', 'L467893', 'L467894', 'L467895', 'L467896', 'L467897', 'L467898', 'L467899', 'L467900', 'L467901', 'L467902', 'L467903']
u7255	u7260	m490	['L467910', 'L467911']
u7255	u7260	m490	['L467923', 'L467924']
u7255	u7260	m490	['L467934', 'L467935', 'L467936']
u7255	u7260	m490	['L467950', 'L467951']
u7255	u7260	m490	['L468005', 'L468006', 'L468007', 'L468008', 'L468009']
u7255	u7260	m490	['L468026', 'L468027', 'L468028']
u7255	u7260	m490	['L468045', 'L468046']
u7255	u7260	m490	['L468047', 'L468048', 'L468049', 'L468050', 'L468051']
u7255	u7262	m490	['L467853', 'L467854', 'L467855']
u7255	u7262	m490	['L468084', 'L468085', 'L468086']
u7255	u7262	m490	['L468219', 'L468220']
u7256	u7262	m490	['L468213', 'L468214']
u7256	u7262	m490	['L468224', 'L468225', 'L468226', 'L468227', 'L468228', 'L468229']
u7258	u7260	m490	['L467979', 'L467980']
u7258	u7260	m490	['L468012', 'L468013', 'L468014', 'L468015']
u7258	u7260	m490	['L468017', 'L468018', 'L468019']
u7258	u7260	m490	['L468020', 'L468021']
u7258	u7260	m490	['L468130', 'L468131']
u7258	u7260	m490	['L468140', 'L468141']
u7258	u7259	m490	['L467918', 'L467919', 'L467920', 'L467921']
u7258	u7259	m490	['L468196', 'L468197', 'L468198', 'L468199', 'L468200', 'L468201', 'L468202']
u7258	u7259	m490	['L468204', 'L468205', 'L468206', 'L468207', 'L468208', 'L468209']
u7259	u7263	m490	['L467955', 'L467956', 'L467957']
u7259	u7263	m490	['L467958', 'L467959', 'L467960', 'L467961']
u7259	u7263	m490	['L467965', 'L467966', 'L467967', 'L467968', 'L467969', 'L467970', 'L467971', 'L467972', 'L467973', 'L467974']
u7260	u7262	m490	['L467859', 'L467860']
u7260	u7262	m490	['L467864', 'L467865', 'L467866']
u7260	u7262	m490	['L467930', 'L467931']
u7260	u7262	m490	['L467990', 'L467991']
u7261	u7262	m490	['L468075', 'L468076']
u7261	u7262	m490	['L468222', 'L468223']
u7261	u7262	m490	['L468230', 'L468231', 'L468232', 'L468233']
u7752	u7770	m525	['L525097', 'L525098', 'L525099', 'L525100']
u7752	u7770	m525	['L525101', 'L525102', 'L525103', 'L525104', 'L525105', 'L525106', 'L525107', 'L525108']
u7753	u7762	m525	['L524227', 'L524228', 'L524229', 'L524230', 'L524231', 'L524232']
u7753	u7762	m525	['L524234', 'L524235']
u7754	u7757	m525	['L524573', 'L524574', 'L524575', 'L524576', 'L524577', 'L524578', 'L524579', 'L524580', 'L524581']
u7754	u7757	m525	['L524585', 'L524586', 'L524587']
u7754	u7763	m525	['L524135', 'L524136', 'L524137']
u7754	u7763	m525	['L524140', 'L524141']
u7754	u7763	m525	['L524144', 'L524145']
u7754	u7763	m525	['L524153', 'L524154', 'L524155']
u7754	u7763	m525	['L524156', 'L524157']
u7754	u7770	m525	['L524186', 'L524187']
u7754	u7770	m525	['L524376', 'L524377', 'L524378']
u7754	u7770	m525	['L524630', 'L524631', 'L524632']
u7754	u7770	m525	['L524702', 'L524703', 'L524704']
u7754	u7770	m525	['L524723', 'L524724']
u7754	u7770	m525	['L524727', 'L524728']
u7754	u7770	m525	['L524739', 'L524740']
u7754	u7770	m525	['L524742', 'L524743']
u7754	u7770	m525	['L524813', 'L524814']
u7754	u7770	m525	['L524850', 'L524851']
u7754	u7770	m525	['L525213', 'L525214']
u7754	u7773	m525	['L524952', 'L524953']
u7754	u7773	m525	['L524977', 'L524978', 'L524979', 'L524980']
u7754	u7773	m525	['L525039', 'L525040']
u7754	u7761	m525	['L524049', 'L524050', 'L524051']
u7754	u7761	m525	['L524066', 'L524067', 'L524068']
u7754	u7761	m525	['L524093', 'L524094']
u7754	u7761	m525	['L524099', 'L524100']
u7754	u7761	m525	['L524138', 'L524139']
u7754	u7761	m525	['L524184', 'L524185']
u7754	u7761	m525	['L524244', 'L524245']
u7754	u7761	m525	['L524308', 'L524309', 'L524310', 'L524311']
u7754	u7761	m525	['L524312', 'L524313']
u7754	u7761	m525	['L524372', 'L524373']
u7754	u7761	m525	['L524384', 'L524385']
u7754	u7761	m525	['L524480', 'L524481']
u7754	u7761	m525	['L524601', 'L524602', 'L524603', 'L524604']
u7754	u7761	m525	['L524709', 'L524710']
u7754	u7761	m525	['L524747', 'L524748']
u7754	u7761	m525	['L524752', 'L524753', 'L524754', 'L524755', 'L524756']
u7754	u7761	m525	['L524807', 'L524808', 'L524809', 'L524810', 'L524811', 'L524812']
u7754	u7761	m525	['L524815', 'L524816', 'L524817']
u7754	u7761	m525	['L525031', 'L525032', 'L525033']
u7754	u7761	m525	['L525036', 'L525037']
u7754	u7761	m525	['L525118', 'L525119']
u7754	u7760	m525	['L524246', 'L524247']
u7754	u7760	m525	['L524257', 'L524258', 'L524259', 'L524260', 'L524261']
u7754	u7760	m525	['L525018', 'L525019', 'L525020', 'L525021', 'L525022']
u7754	u7760	m525	['L525227', 'L525228']
u7754	u7755	m525	['L524027', 'L524028']
u7754	u7755	m525	['L524396', 'L524397']
u7754	u7755	m525	['L524774', 'L524775', 'L524776', 'L524777', 'L524778']
u7754	u7755	m525	['L524779', 'L524780', 'L524781', 'L524782']
u7754	u7755	m525	['L524784', 'L524785']
u7754	u7755	m525	['L524786', 'L524787']
u7754	u7764	m525	['L524412', 'L524413']
u7754	u7764	m525	['L524415', 'L524416', 'L524417', 'L524418']
u7754	u7764	m525	['L524432', 'L524433']
u7754	u7764	m525	['L524482', 'L524483', 'L524484', 'L524485', 'L524486', 'L524487', 'L524488']
u7754	u7764	m525	['L524525', 'L524526', 'L524527', 'L524528', 'L524529', 'L524530']
u7754	u7764	m525	['L524540', 'L524541', 'L524542']
u7755	u7762	m525	['L524182', 'L524183']
u7755	u7762	m525	['L524295', 'L524296']
u7755	u7762	m525	['L524386', 'L524387', 'L524388']
u7755	u7762	m525	['L525075', 'L525076']
u7756	u7761	m525	['L524628', 'L524629']
u7756	u7761	m525	['L524633', 'L524634', 'L524635']
u7756	u7761	m525	['L524646', 'L524647']
u7756	u7761	m525	['L525215', 'L525216']
u7756	u7770	m525	['L524625', 'L524626', 'L524627']
u7756	u7770	m525	['L524636', 'L524637', 'L524638']
u7756	u7770	m525	['L524639', 'L524640']
u7756	u7770	m525	['L524657', 'L524658']
u7758	u7770	m525	['L524119', 'L524120']
u7758	u7770	m525	['L524827', 'L524828', 'L524829']
u7758	u7770	m525	['L524841', 'L524842']
u7758	u7770	m525	['L524848', 'L524849']
u7759	u7761	m525	['L524059', 'L524060']
u7759	u7761	m525	['L524083', 'L524084']
u7759	u7761	m525	['L524744', 'L524745', 'L524746']
u7759	u7761	m525	['L524758', 'L524759', 'L524760']
u7759	u7761	m525	['L525166', 'L525167']
u7760	u7769	m525	['L524400', 'L524401']
u7760	u7769	m525	['L524402', 'L524403']
u7760	u7769	m525	['L524923', 'L524924', 'L524925', 'L524926', 'L524927', 'L524928']
u7760	u7769	m525	['L525013', 'L525014']
u7760	u7769	m525	['L525123', 'L525124']
u7760	u7769	m525	['L525261', 'L525262']
u7760	u7768	m525	['L524544', 'L524545', 'L524546', 'L524547', 'L524548']
u7760	u7768	m525	['L524551', 'L524552']
u7760	u7768	m525	['L524555', 'L524556']
u7761	u7762	m525	['L524016', 'L524017', 'L524018']
u7761	u7762	m525	['L524343', 'L524344']
u7761	u7762	m525	['L524380', 'L524381']
u7761	u7762	m525	['L524391', 'L524392']
u7761	u7762	m525	['L525089', 'L525090', 'L525091']
u7761	u7762	m525	['L525094', 'L525095']
u7761	u7774	m525	['L524820', 'L524821', 'L524822', 'L524823', 'L524824', 'L524825', 'L524826']
u7761	u7774	m525	['L525048', 'L525049']
u7761	u7773	m525	['L524883', 'L524884', 'L524885']
u7761	u7773	m525	['L524937', 'L524938']
u7761	u7773	m525	['L524940', 'L524941', 'L524942', 'L524943']
u7761	u7773	m525	['L524965', 'L524966']
u7761	u7773	m525	['L524971', 'L524972']
u7761	u7773	m525	['L524973', 'L524974', 'L524975', 'L524976']
u7761	u7773	m525	['L524982', 'L524983']
u7761	u7773	m525	['L525007', 'L525008']
u7761	u7773	m525	['L525043', 'L525044', 'L525045', 'L525046']
u7761	u7770	m525	['L524012', 'L524013']
u7761	u7770	m525	['L524047', 'L524048']
u7761	u7770	m525	['L524064', 'L524065']
u7761	u7770	m525	['L524113', 'L524114']
u7761	u7770	m525	['L524125', 'L524126']
u7761	u7770	m525	['L524160', 'L524161']
u7761	u7770	m525	['L524168', 'L524169', 'L524170']
u7761	u7770	m525	['L524255', 'L524256']
u7761	u7770	m525	['L524263', 'L524264']
u7761	u7770	m525	['L524287', 'L524288']
