mId,movieTitle,movieYear,rating,geners
m126,minority report,2002,7.7,"['action', 'crime', 'mystery', 'sci-fi', 'thriller', 'action', 'animation', 'drama', 'mystery', 'sci-fi', 'thriller']"
m127,made,2001,6.4,"['comedy', 'crime', 'drama', 'thriller']"
m129,man on fire,2004,7.7,"['action', 'crime', 'drama', 'thriller']"
m133,metro,1997,5.3,"['action', 'comedy', 'crime', 'drama', 'thriller']"
m146,nick of time,1995,6.2,"['crime', 'drama', 'thriller']"
m147,the night of the hunter,1955,8.2,"['drama', 'film-noir', 'thriller']"
m151,no country for old men,2007,8.3,"['crime', 'drama', 'mystery', 'thriller', 'western']"
m152,nurse betty,2000,6.4,"['comedy', 'crime', 'romance', 'thriller']"
m155,panic room,2002,6.9,['thriller']
m158,pet sematary,1989,6.3,"['drama', 'fantasy', 'horror', 'mystery', 'thriller']"
m167,rear window,1954,8.7,"['crime', 'mystery', 'romance', 'thriller']"
m169,reindeer games,2000,5.5,"['action', 'crime', 'drama', 'thriller']"
m170,reservoir dogs,1992,8.4,"['crime', 'mystery', 'thriller']"
m173,serial mom,1994,6.4,"['comedy', 'thriller']"
m174,the seventh victim,1943,6.9,"['drama', 'horror', 'thriller']"
m179,signs,2002,6.9,"['drama', 'mystery', 'sci-fi', 'thriller']"
m181,simone,2010,8.3,"['short', 'drama', 'horror', 'thriller']"
m182,the sixth sense,1999,8.2,"['drama', 'mystery', 'thriller']"
m183,slash,2002,4.2,"['comedy', 'horror', 'thriller']"
m186,smokin' aces,2006,6.6,"['action', 'crime', 'drama', 'thriller']"
m188,someone to watch over me,1987,6.1,"['action', 'crime', 'drama', 'romance', 'thriller']"
m189,spider-man,2002,7.4,"['action', 'adventure', 'fantasy', 'sci-fi', 'action', 'adventure', 'sci-fi', 'thriller']"
m191,star trek: generations,1994,6.5,"['action', 'mystery', 'sci-fi', 'thriller']"
m192,star trek iii: the search for spock,1984,6.5,"['action', 'adventure', 'sci-fi', 'thriller']"
m193,star trek: the wrath of khan,1982,7.8,"['action', 'adventure', 'sci-fi', 'thriller']"
m195,star trek: insurrection,1998,6.3,"['action', 'adventure', 'sci-fi', 'thriller']"
m196,star trek: first contact,1996,7.6,"['action', 'adventure', 'sci-fi', 'thriller']"
m197,star trek vi: the undiscovered country,1991,7.2,"['action', 'mystery', 'sci-fi', 'thriller']"
m198,star trek: nemesis,2002,6.4,"['action', 'sci-fi', 'thriller']"
m200,strange days,1995,7.1,"['action', 'crime', 'drama', 'fantasy', 'music', 'mystery', 'sci-fi', 'thriller']"
m201,suspect zero,2004,5.8,"['crime', 'horror', 'sci-fi', 'thriller']"
m203,the godfather,1972,9.2,"['crime', 'drama', 'thriller']"
m204,the talented mr. ripley,1999,7.2,"['crime', 'drama', 'thriller']"
m205,taxi driver,1976,8.6,"['drama', 'thriller']"
m206,the rock,1996,7.3,"['action', 'adventure', 'thriller']"
m208,the birds,1963,7.9,"['horror', 'romance', 'thriller']"
m209,the body snatcher,1945,7.4,"['drama', 'horror', 'thriller']"
m210,the crow: salvation,2000,4.7,"['action', 'crime', 'fantasy', 'mystery', 'thriller']"
m211,the day the earth stood still,2008,5.5,"['drama', 'sci-fi', 'thriller']"
m212,the lost boys,1987,7.0,"['comedy', 'fantasy', 'horror', 'thriller']"
m213,the thing,1982,8.2,"['horror', 'mystery', 'sci-fi', 'thriller']"
m215,the jacket,2005,7.1,"['drama', 'fantasy', 'mystery', 'sci-fi', 'thriller']"
m216,thelma & louise,1991,7.3,"['crime', 'drama', 'thriller']"
m218,thirteen days,2000,7.3,"['drama', 'history', 'thriller']"
m219,thunderheart,1992,6.6,"['crime', 'mystery', 'thriller', 'western']"
m221,total recall,1990,7.4,"['action', 'adventure', 'sci-fi', 'thriller']"
m222,tremors,1990,7.1,"['action', 'comedy', 'horror', 'thriller']"
m224,twin peaks: fire walk with me,1992,7.0,"['drama', 'horror', 'mystery', 'thriller']"
m226,the war of the worlds,1953,7.1,"['action', 'horror', 'sci-fi', 'thriller']"
m227,new nightmare,1994,6.3,"['fantasy', 'horror', 'mystery', 'thriller']"
m229,wild at heart,1990,7.2,"['crime', 'romance', 'thriller']"
m232,the abyss,1989,7.6,"['action', 'adventure', 'drama', 'sci-fi', 'thriller']"
m234,agnes of god,1985,6.5,"['drama', 'mystery', 'thriller']"
m236,alien,1979,8.5,"['adventure', 'horror', 'sci-fi', 'thriller']"
m239,all the president's men,1976,8.0,"['drama', 'history', 'thriller']"
m241,an american werewolf in paris,1997,4.9,"['horror', 'romance', 'thriller', 'comedy']"
m248,arctic blue,1993,4.8,"['action', 'thriller']"
m250,assassins,1995,6.0,"['action', 'thriller', 'crime']"
m251,asylum,2005,6.1,"['drama', 'romance', 'thriller']"
m254,badlands,1973,7.9,"['crime', 'drama', 'romance', 'thriller']"
m256,barton fink,1991,7.8,"['drama', 'mystery', 'thriller']"
m257,basic instinct,1992,6.9,"['mystery', 'romance', 'thriller']"
m259,batman returns,1992,6.9,"['action', 'crime', 'fantasy', 'thriller', 'animation', 'crime', 'fantasy', 'action', 'thriller']"
m261,batman forever,1995,5.4,"['action', 'crime', 'fantasy', 'thriller']"
m262,batman,1989,7.6,"['crime', 'drama', 'thriller', 'action', 'adventure', 'crime']"
m270,the black dahlia,2006,5.6,"['crime', 'drama', 'history', 'mystery', 'thriller']"
m271,blade ii,2002,6.6,"['action', 'fantasy', 'horror', 'thriller', 'action', 'adventure', 'horror']"
m272,blade,1998,7.0,"['action', 'adventure', 'fantasy', 'horror', 'thriller']"
m273,book of shadows: blair witch 2,2000,4.1,"['crime', 'horror', 'mystery', 'thriller']"
m274,blood simple.,1984,7.8,"['crime', 'drama', 'thriller']"
m275,bloodmoon,1997,4.5,"['action', 'thriller']"
m278,body of evidence,1993,4.1,"['drama', 'romance', 'thriller']"
m281,bound,1996,7.5,"['crime', 'drama', 'thriller']"
m282,the bourne identity,2002,7.7,"['action', 'adventure', 'mystery', 'thriller']"
m284,bringing out the dead,1999,6.8,"['drama', 'thriller']"
m291,cellular,2004,6.5,"['action', 'crime', 'thriller']"
m292,the crying game,1992,7.3,"['drama', 'thriller']"
m293,charade,1963,8.0,"['comedy', 'mystery', 'romance', 'thriller']"
m294,cherry falls,2000,4.8,"['horror', 'mystery', 'thriller']"
m295,chill factor,1999,4.9,"['action', 'adventure', 'comedy', 'thriller']"
m296,chinatown,1974,8.5,"['crime', 'drama', 'mystery', 'thriller']"
m300,cliffhanger,1993,6.2,"['action', 'adventure', 'thriller']"
m302,collateral,2004,7.8,"['crime', 'drama', 'thriller']"
m303,conspiracy theory,1997,6.5,"['action', 'crime', 'mystery', 'romance', 'thriller']"
m304,contact,1997,7.4,"['drama', 'mystery', 'sci-fi', 'thriller']"
m306,copycat,1995,6.5,"['crime', 'mystery', 'thriller']"
m311,the crow,1994,7.6,"['action', 'crime', 'fantasy', 'thriller']"
m312,cruel intentions,1999,6.7,"['drama', 'romance', 'thriller']"
m315,dark city,1998,7.8,"['mystery', 'sci-fi', 'thriller']"
m319,deep rising,1998,5.7,"['action', 'horror', 'sci-fi', 'thriller']"
m323,die hard,1988,8.3,"['action', 'crime', 'thriller']"
m325,domino,2005,5.9,"['action', 'crime', 'drama', 'thriller']"
m332,l.a. confidential,1997,8.4,"['crime', 'drama', 'mystery', 'thriller']"
m333,enemy of the state,1998,7.2,"['action', 'drama', 'thriller']"
m335,entrapment,1999,6.1,"['action', 'crime', 'romance', 'thriller']"
m338,escape from the planet of the apes,1971,6.1,"['sci-fi', 'thriller']"
m339,escape from l.a.,1996,5.3,"['action', 'adventure', 'sci-fi', 'thriller']"
m341,the exorcist,1973,8.1,"['horror', 'thriller']"
m343,face/off,1997,7.3,"['action', 'crime', 'drama', 'sci-fi', 'thriller']"
m347,fargo,1996,8.3,"['crime', 'drama', 'thriller']"
m348,fight club,1999,8.8,"['crime', 'drama', 'mystery', 'thriller']"
m349,final destination 2,2003,6.4,"['horror', 'thriller']"
m350,final destination,2000,6.8,"['horror', 'thriller']"
m351,rambo: first blood part ii,1985,5.8,"['action', 'adventure', 'thriller']"
m357,the french connection,1971,7.9,"['action', 'crime', 'thriller']"
m358,frequency,2000,7.3,"['crime', 'drama', 'sci-fi', 'thriller']"
m360,jason lives: friday the 13th part vi,1986,5.3,"['comedy', 'horror', 'thriller']"
m361,jason goes to hell: the final friday,1993,4.1,"['horror', 'thriller']"
m365,gattaca,1997,7.8,"['drama', 'romance', 'sci-fi', 'thriller']"
m366,the getaway,1972,7.5,"['action', 'adventure', 'crime', 'thriller']"
m367,get carter,2000,4.8,"['action', 'crime', 'drama', 'thriller']"
m369,the godfather: part ii,1974,9.0,"['crime', 'drama', 'thriller']"
m371,gone in sixty seconds,2000,6.0,"['action', 'crime', 'thriller']"
m372,goodfellas,1990,8.8,"['crime', 'drama', 'thriller']"
m375,grosse pointe blank,1997,7.4,"['comedy', 'crime', 'romance', 'thriller']"
m377,hackers,1995,5.8,"['action', 'crime', 'drama', 'thriller']"
m378,halloween 4: the return of michael myers,1988,5.6,"['horror', 'thriller']"
m379,halloween,1978,7.9,"['horror', 'thriller']"
m381,hannibal,2001,6.4,"['crime', 'thriller']"
m384,heavenly creatures,1994,7.6,"['crime', 'drama', 'fantasy', 'thriller']"
m385,hellraiser: hellseeker,2002,4.9,"['horror', 'mystery', 'thriller']"
m387,hider in the house,1989,5.6,['thriller']
m389,hostage,2005,6.6,"['action', 'crime', 'drama', 'thriller']"
m390,hotel rwanda,2004,8.3,"['adventure', 'drama', 'history', 'thriller', 'war']"
m391,house on haunted hill,1999,5.3,"['horror', 'mystery', 'thriller']"
m392,house of the damned,1996,4.3,"['action', 'horror', 'thriller']"
m398,insomnia,2002,7.3,"['crime', 'drama', 'mystery', 'thriller']"
m400,i still know what you did last summer,1998,4.1,"['horror', 'mystery', 'thriller']"
m401,isle of the dead,1945,6.6,"['drama', 'horror', 'mystery', 'thriller']"
m403,jaws 2,1978,5.6,['thriller']
m404,jaws 3-d,1983,3.3,['thriller']
m405,jaws: the revenge,1987,2.6,['thriller']
m407,jennifer eight,1992,6.2,"['thriller', 'mystery']"
m409,jurassic park iii,2001,5.7,"['action', 'adventure', 'sci-fi', 'thriller']"
m410,the lost world: jurassic park,1997,6.0,"['action', 'adventure', 'sci-fi', 'thriller', 'action', 'adventure', 'animation', 'horror', 'sci-fi', 'thriller']"
m412,freddy vs. jason,2003,5.8,"['horror', 'thriller']"
m413,kafka,1991,6.9,"['comedy', 'drama', 'mystery', 'sci-fi', 'thriller']"
m415,klute,1971,7.2,"['mystery', 'romance', 'thriller']"
m418,lake placid,1999,5.4,"['action', 'comedy', 'horror', 'thriller']"
m419,the silence of the lambs,1991,8.7,"['crime', 'thriller']"
m421,leviathan,1989,5.3,"['adventure', 'horror', 'mystery', 'sci-fi', 'thriller']"
m422,"lock, stock and two smoking barrels",1998,8.2,"['crime', 'thriller']"
m424,lord of illusions,1995,5.6,"['fantasy', 'horror', 'mystery', 'thriller']"
m426,lost souls,2000,4.6,"['drama', 'horror', 'thriller', 'romance']"
m430,manhunt,2003,8.7,"['action', 'adventure', 'crime', 'horror', 'thriller']"
m431,manhunter,1986,7.2,"['crime', 'thriller']"
m436,memento,2000,8.7,"['crime', 'drama', 'mystery', 'thriller']"
m437,miami vice,2006,6.0,"['action', 'crime', 'drama', 'thriller']"
m439,midnight express,1978,7.6,"['biography', 'crime', 'drama', 'thriller']"
m441,misery,1990,7.8,['thriller']
m442,mission: impossible ii,2000,5.7,"['action', 'adventure', 'thriller']"
m443,mission: impossible,1996,6.9,"['action', 'adventure', 'thriller']"
m448,mulholland dr.,2001,8.0,"['drama', 'mystery', 'thriller']"
m454,natural born killers,1994,7.1,"['action', 'crime', 'drama', 'romance', 'thriller']"
m456,the negotiator,1998,7.2,"['action', 'crime', 'drama', 'mystery', 'thriller']"
m460,a nightmare on elm street part 2: freddy's revenge,1985,4.9,"['fantasy', 'horror', 'thriller']"
m461,a nightmare on elm street 3: dream warriors,1987,6.3,"['fantasy', 'horror', 'thriller']"
m467,out of sight,1998,7.2,"['comedy', 'crime', 'romance', 'thriller']"
m470,pet sematary ii,1992,4.2,"['action', 'horror', 'thriller']"
m472,pitch black,2000,7.0,"['action', 'sci-fi', 'thriller']"
m473,planet of the apes,2001,5.5,"['action', 'adventure', 'sci-fi', 'thriller', 'animation', 'action', 'adventure', 'sci-fi']"
m475,playback,1996,3.6,['thriller']
m477,point break,1991,6.9,"['action', 'adventure', 'crime', 'drama', 'sport', 'thriller']"
m478,predator,1987,7.8,"['action', 'adventure', 'sci-fi', 'thriller']"
m482,psycho,1960,8.7,"['drama', 'horror', 'mystery', 'thriller', 'thriller']"
m483,maniac,1980,6.2,"['drama', 'horror', 'thriller']"
m485,mystery of the wax museum,1933,6.8,"['horror', 'mystery', 'thriller']"
m494,ronin,1998,7.2,"['action', 'crime', 'thriller']"
m496,rush hour 2,2001,6.5,"['action', 'comedy', 'crime', 'thriller']"
m497,rush hour,1998,6.8,"['action', 'comedy', 'thriller', 'crime']"
m501,the salton sea,2002,7.1,"['crime', 'drama', 'mystery', 'thriller']"
m505,scream 2,1997,5.9,"['horror', 'mystery', 'thriller']"
m506,scream 3,2000,5.3,"['horror', 'mystery', 'thriller']"
m507,scream,1996,7.2,"['crime', 'horror', 'mystery', 'thriller']"
m510,seven days to live,2000,5.2,"['drama', 'horror', 'thriller']"
m512,shallow grave,1994,7.4,"['comedy', 'crime', 'drama', 'thriller']"
m514,the shining,1980,8.5,"['horror', 'mystery', 'thriller']"
m515,silver bullet,1985,5.9,"['adventure', 'drama', 'horror', 'mystery', 'thriller']"
m517,sleepy hollow,1999,7.5,"['fantasy', 'mystery', 'thriller']"
m520,snow falling on cedars,1999,6.7,"['drama', 'mystery', 'romance', 'thriller']"
m527,spare me,1992,5.8,['thriller']
m528,sphere,1998,5.6,"['drama', 'horror', 'mystery', 'sci-fi', 'thriller']"
m530,starship troopers,1997,7.1,"['action', 'adventure', 'sci-fi', 'thriller']"
m547,terminator 2: judgment day,1991,8.5,"['action', 'sci-fi', 'thriller']"
m549,the terminator,1984,8.1,"['action', 'sci-fi', 'thriller']"
m550,the game,1997,7.7,"['drama', 'mystery', 'thriller']"
m551,the haunting,1999,4.6,"['horror', 'thriller', 'mystery']"
m552,the limey,1999,7.0,"['crime', 'drama', 'mystery', 'thriller']"
m554,the relic,1997,5.4,"['horror', 'mystery', 'thriller']"
m556,the x files,1998,6.8,"['crime', 'horror', 'mystery', 'sci-fi', 'thriller']"
m557,the cell,2000,6.2,"['drama', 'fantasy', 'horror', 'sci-fi', 'thriller']"
m558,the third man,1949,8.5,"['film-noir', 'mystery', 'thriller']"
m559,the beach,2000,6.3,"['adventure', 'drama', 'romance', 'thriller']"
m563,the leopard man,1943,6.9,"['drama', 'horror', 'mystery', 'thriller']"
m564,the lost son,1999,6.5,"['crime', 'drama', 'romance', 'thriller']"
m571,thx 1138,1971,6.8,"['drama', 'mystery', 'sci-fi', 'thriller']"
m572,ticker,2001,3.3,"['action', 'thriller', 'crime']"
m577,tomorrow never dies,1997,6.4,"['action', 'adventure', 'thriller']"
m581,traffic,2000,7.8,"['crime', 'drama', 'thriller']"
m583,star trek v: the final frontier,1989,5.0,"['action', 'adventure', 'sci-fi', 'thriller']"
m584,tron,1982,6.7,"['action', 'adventure', 'sci-fi', 'thriller', 'sci-fi']"
m585,true lies,1994,7.2,"['action', 'thriller']"
m586,true romance,1993,7.9,"['crime', 'romance', 'thriller']"
m587,twelve monkeys,1995,8.1,"['mystery', 'sci-fi', 'thriller']"
m589,u turn,1997,6.7,"['crime', 'drama', 'thriller']"
m590,unbreakable,2000,7.3,"['drama', 'fantasy', 'mystery', 'thriller']"
m592,the usual suspects,1995,8.7,"['crime', 'mystery', 'thriller']"
m594,vertigo,1958,8.6,"['crime', 'mystery', 'romance', 'thriller']"
m595,very bad things,1998,6.0,"['comedy', 'crime', 'thriller']"
m597,virtuosity,1995,5.3,"['action', 'crime', 'sci-fi', 'thriller']"
m601,what lies beneath,2000,6.5,"['drama', 'horror', 'mystery', 'thriller']"
m604,white angel,1994,4.4,"['drama', 'thriller']"
m606,wild things,1998,6.6,"['crime', 'mystery', 'thriller']"
m609,witness,1985,7.6,"['drama', 'romance', 'thriller']"
m611,the world is not enough,1999,6.3,"['action', 'adventure', 'thriller']"
m612,watchmen,2009,7.8,"['action', 'crime', 'fantasy', 'mystery', 'sci-fi', 'thriller']"
