mId,movieTitle,movieYear,rating,geners
m219,thunderheart,1992,6.6,"['crime', 'mystery', 'thriller', 'western']"
m223,true believer,1989,6.7,"['drama', 'crime']"
m229,wild at heart,1990,7.2,"['crime', 'romance', 'thriller']"
m250,assassins,1995,6.0,"['action', 'thriller', 'crime']"
m254,badlands,1973,7.9,"['crime', 'drama', 'romance', 'thriller']"
m259,batman returns,1992,6.9,"['action', 'crime', 'fantasy', 'thriller', 'animation', 'crime', 'fantasy', 'action', 'thriller']"
m260,batman and robin,1949,6.5,"['action', 'adventure', 'crime', 'drama', 'sci-fi']"
m261,batman forever,1995,5.4,"['action', 'crime', 'fantasy', 'thriller']"
m262,batman,1989,7.6,"['crime', 'drama', 'thriller', 'action', 'adventure', 'crime']"
m264,beavis and butt-head do america,1996,6.6,"['animation', 'adventure', 'comedy', 'crime']"
m269,the big lebowski,1998,8.2,"['comedy', 'crime', 'mystery']"
m270,the black dahlia,2006,5.6,"['crime', 'drama', 'history', 'mystery', 'thriller']"
m273,book of shadows: blair witch 2,2000,4.1,"['crime', 'horror', 'mystery', 'thriller']"
m274,blood simple.,1984,7.8,"['crime', 'drama', 'thriller']"
m276,blow,2001,7.4,"['biography', 'crime', 'drama']"
m280,bones,2001,4.0,"['crime', 'horror']"
m281,bound,1996,7.5,"['crime', 'drama', 'thriller']"
m289,casino,1995,8.1,"['biography', 'crime', 'drama']"
m290,catwoman,2004,3.2,"['action', 'crime', 'fantasy']"
m291,cellular,2004,6.5,"['action', 'crime', 'thriller']"
m296,chinatown,1974,8.5,"['crime', 'drama', 'mystery', 'thriller']"
m301,a clockwork orange,1971,8.5,"['crime', 'drama', 'sci-fi']"
m302,collateral,2004,7.8,"['crime', 'drama', 'thriller']"
m303,conspiracy theory,1997,6.5,"['action', 'crime', 'mystery', 'romance', 'thriller']"
m305,cool hand luke,1967,8.3,"['crime', 'drama']"
m306,copycat,1995,6.5,"['crime', 'mystery', 'thriller']"
m307,crash,2004,8.0,"['crime', 'drama']"
m309,crime spree,2003,6.4,"['action', 'comedy', 'crime']"
m311,the crow,1994,7.6,"['action', 'crime', 'fantasy', 'thriller']"
m321,demolition man,1993,6.3,"['action', 'crime', 'sci-fi']"
m323,die hard,1988,8.3,"['action', 'crime', 'thriller']"
m324,dog day afternoon,1975,8.2,"['crime', 'drama']"
m325,domino,2005,5.9,"['action', 'crime', 'drama', 'thriller']"
m332,l.a. confidential,1997,8.4,"['crime', 'drama', 'mystery', 'thriller']"
m335,entrapment,1999,6.1,"['action', 'crime', 'romance', 'thriller']"
m343,face/off,1997,7.3,"['action', 'crime', 'drama', 'sci-fi', 'thriller']"
m347,fargo,1996,8.3,"['crime', 'drama', 'thriller']"
m348,fight club,1999,8.8,"['crime', 'drama', 'mystery', 'thriller']"
m355,fletch,1985,6.7,"['comedy', 'crime', 'mystery']"
m357,the french connection,1971,7.9,"['action', 'crime', 'thriller']"
m358,frequency,2000,7.3,"['crime', 'drama', 'sci-fi', 'thriller']"
m366,the getaway,1972,7.5,"['action', 'adventure', 'crime', 'thriller']"
m367,get carter,2000,4.8,"['action', 'crime', 'drama', 'thriller']"
m369,the godfather: part ii,1974,9.0,"['crime', 'drama', 'thriller']"
m371,gone in sixty seconds,2000,6.0,"['action', 'crime', 'thriller']"
m372,goodfellas,1990,8.8,"['crime', 'drama', 'thriller']"
m375,grosse pointe blank,1997,7.4,"['comedy', 'crime', 'romance', 'thriller']"
m377,hackers,1995,5.8,"['action', 'crime', 'drama', 'thriller']"
m381,hannibal,2001,6.4,"['crime', 'thriller']"
m383,heathers,1989,7.3,"['comedy', 'crime']"
m384,heavenly creatures,1994,7.6,"['crime', 'drama', 'fantasy', 'thriller']"
m389,hostage,2005,6.6,"['action', 'crime', 'drama', 'thriller']"
m394,hudson hawk,1991,5.4,"['action', 'adventure', 'comedy', 'action', 'adventure', 'comedy', 'crime']"
m398,insomnia,2002,7.3,"['crime', 'drama', 'mystery', 'thriller']"
m419,the silence of the lambs,1991,8.7,"['crime', 'thriller']"
m422,"lock, stock and two smoking barrels",1998,8.2,"['crime', 'thriller']"
m430,manhunt,2003,8.7,"['action', 'adventure', 'crime', 'horror', 'thriller']"
m431,manhunter,1986,7.2,"['crime', 'thriller']"
m436,memento,2000,8.7,"['crime', 'drama', 'mystery', 'thriller']"
m437,miami vice,2006,6.0,"['action', 'crime', 'drama', 'thriller']"
m439,midnight express,1978,7.6,"['biography', 'crime', 'drama', 'thriller']"
m449,murderland,2009,5.8,"['crime', 'drama', 'mystery']"
m454,natural born killers,1994,7.1,"['action', 'crime', 'drama', 'romance', 'thriller']"
m456,the negotiator,1998,7.2,"['action', 'crime', 'drama', 'mystery', 'thriller']"
m465,on the waterfront,1954,8.4,"['crime', 'drama', 'romance']"
m467,out of sight,1998,7.2,"['comedy', 'crime', 'romance', 'thriller']"
m477,point break,1991,6.9,"['action', 'adventure', 'crime', 'drama', 'sport', 'thriller']"
m492,who framed roger rabbit,1988,7.6,"['animation', 'comedy', 'crime', 'family', 'fantasy', 'mystery', 'animation', 'adventure', 'action', 'fantasy']"
m494,ronin,1998,7.2,"['action', 'crime', 'thriller']"
m495,route 9,1998,6.0,"['crime', 'drama']"
m496,rush hour 2,2001,6.5,"['action', 'comedy', 'crime', 'thriller']"
m497,rush hour,1998,6.8,"['action', 'comedy', 'thriller', 'crime']"
m501,the salton sea,2002,7.1,"['crime', 'drama', 'mystery', 'thriller']"
m507,scream,1996,7.2,"['crime', 'horror', 'mystery', 'thriller']"
m512,shallow grave,1994,7.4,"['comedy', 'crime', 'drama', 'thriller']"
m516,sister act,1992,5.9,"['comedy', 'crime', 'music']"
m535,stranglehold,2007,8.6,"['action', 'adventure', 'crime']"
m538,sugar & spice,2001,5.2,"['comedy', 'crime']"
m552,the limey,1999,7.0,"['crime', 'drama', 'mystery', 'thriller']"
m553,the man who wasn't there,2001,7.7,"['crime', 'drama']"
m556,the x files,1998,6.8,"['crime', 'horror', 'mystery', 'sci-fi', 'thriller']"
m564,the lost son,1999,6.5,"['crime', 'drama', 'romance', 'thriller']"
m568,the sting,1973,8.4,"['comedy', 'crime', 'drama']"
m569,the thin man,1934,8.1,"['comedy', 'crime', 'drama', 'mystery', 'romance']"
m572,ticker,2001,3.3,"['action', 'thriller', 'crime']"
m573,trouble in paradise,1932,8.2,"['comedy', 'crime', 'romance']"
m581,traffic,2000,7.8,"['crime', 'drama', 'thriller']"
m582,trainspotting,1996,8.2,"['crime', 'drama']"
m586,true romance,1993,7.9,"['crime', 'romance', 'thriller']"
m589,u turn,1997,6.7,"['crime', 'drama', 'thriller']"
m592,the usual suspects,1995,8.7,"['crime', 'mystery', 'thriller']"
m594,vertigo,1958,8.6,"['crime', 'mystery', 'romance', 'thriller']"
m595,very bad things,1998,6.0,"['comedy', 'crime', 'thriller']"
m597,virtuosity,1995,5.3,"['action', 'crime', 'sci-fi', 'thriller']"
m599,wall street,1987,7.3,"['crime', 'drama']"
m606,wild things,1998,6.6,"['crime', 'mystery', 'thriller']"
m612,watchmen,2009,7.8,"['action', 'crime', 'fantasy', 'mystery', 'sci-fi', 'thriller']"
m613,xxx,2002,5.6,"['action', 'adventure', 'crime']"
