mId,movieTitle,movieYear,rating,geners
m192,star trek iii: the search for spock,1984,6.5,"['action', 'adventure', 'sci-fi', 'thriller']"
m193,star trek: the wrath of khan,1982,7.8,"['action', 'adventure', 'sci-fi', 'thriller']"
m194,star trek iv: the voyage home,1986,7.3,"['adventure', 'comedy', 'sci-fi']"
m195,star trek: insurrection,1998,6.3,"['action', 'adventure', 'sci-fi', 'thriller']"
m196,star trek: first contact,1996,7.6,"['action', 'adventure', 'sci-fi', 'thriller']"
m199,starman,1984,6.9,"['adventure', 'drama', 'romance', 'sci-fi']"
m206,the rock,1996,7.3,"['action', 'adventure', 'thriller']"
m214,the time machine,2002,5.7,"['sci-fi', 'adventure', 'action']"
m221,total recall,1990,7.4,"['action', 'adventure', 'sci-fi', 'thriller']"
m228,white squall,1996,6.4,"['adventure', 'drama']"
m232,the abyss,1989,7.6,"['action', 'adventure', 'drama', 'sci-fi', 'thriller']"
m236,alien,1979,8.5,"['adventure', 'horror', 'sci-fi', 'thriller']"
m237,alien vs. predator,1993,7.8,"['action', 'adventure', 'sci-fi']"
m242,anastasia,1997,6.6,"['animation', 'adventure', 'drama', 'family', 'musical', 'animation', 'family']"
m245,antz,1998,6.8,"['animation', 'adventure', 'comedy', 'family']"
m253,back to the future,1985,8.4,"['adventure', 'family', 'sci-fi']"
m255,the adventures of buckaroo banzai across the 8th dimension,1984,6.0,"['adventure', 'romance', 'comedy', 'sci-fi']"
m260,batman and robin,1949,6.5,"['action', 'adventure', 'crime', 'drama', 'sci-fi']"
m262,batman,1989,7.6,"['crime', 'drama', 'thriller', 'action', 'adventure', 'crime']"
m264,beavis and butt-head do america,1996,6.6,"['animation', 'adventure', 'comedy', 'crime']"
m271,blade ii,2002,6.6,"['action', 'fantasy', 'horror', 'thriller', 'action', 'adventure', 'horror']"
m272,blade,1998,7.0,"['action', 'adventure', 'fantasy', 'horror', 'thriller']"
m282,the bourne identity,2002,7.7,"['action', 'adventure', 'mystery', 'thriller']"
m295,chill factor,1999,4.9,"['action', 'adventure', 'comedy', 'thriller']"
m300,cliffhanger,1993,6.2,"['action', 'adventure', 'thriller']"
m328,dune,1984,6.5,"['action', 'adventure', 'sci-fi']"
m337,star wars: the empire strikes back,1982,8.0,"['animation', 'adventure', 'action', 'fantasy']"
m339,escape from l.a.,1996,5.3,"['action', 'adventure', 'sci-fi', 'thriller']"
m340,excalibur,1981,7.4,"['adventure', 'drama', 'fantasy']"
m345,the fantastic four,1994,3.8,"['action', 'adventure', 'sci-fi', 'fantasy']"
m346,fantastic voyage,1966,6.8,"['adventure', 'sci-fi']"
m351,rambo: first blood part ii,1985,5.8,"['action', 'adventure', 'thriller']"
m356,the adventures of ford fairlane,1990,5.6,"['action', 'adventure', 'comedy', 'music']"
m366,the getaway,1972,7.5,"['action', 'adventure', 'crime', 'thriller']"
m390,hotel rwanda,2004,8.3,"['adventure', 'drama', 'history', 'thriller', 'war']"
m394,hudson hawk,1991,5.4,"['action', 'adventure', 'comedy', 'action', 'adventure', 'comedy', 'crime']"
m409,jurassic park iii,2001,5.7,"['action', 'adventure', 'sci-fi', 'thriller']"
m410,the lost world: jurassic park,1997,6.0,"['action', 'adventure', 'sci-fi', 'thriller', 'action', 'adventure', 'animation', 'horror', 'sci-fi', 'thriller']"
m411,jurassic park,1993,7.9,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']"
m414,king kong,2005,7.6,"['adventure', 'drama', 'romance']"
m420,last of the mohicans,1977,7.3,"['action', 'adventure', 'war']"
m421,leviathan,1989,5.3,"['adventure', 'horror', 'mystery', 'sci-fi', 'thriller']"
m429,the man in the iron mask,1998,6.1,"['action', 'adventure', 'drama', 'history']"
m430,manhunt,2003,8.7,"['action', 'adventure', 'crime', 'horror', 'thriller']"
m433,the matrix,1999,8.7,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']"
m442,mission: impossible ii,2000,5.7,"['action', 'adventure', 'thriller']"
m443,mission: impossible,1996,6.9,"['action', 'adventure', 'thriller']"
m445,monty python and the holy grail,1975,8.4,"['adventure', 'comedy']"
m457,neuromancer,1988,9.3,"['action', 'adventure', 'animation', 'sci-fi']"
m473,planet of the apes,2001,5.5,"['action', 'adventure', 'sci-fi', 'thriller', 'animation', 'action', 'adventure', 'sci-fi']"
m477,point break,1991,6.9,"['action', 'adventure', 'crime', 'drama', 'sport', 'thriller']"
m478,predator,1987,7.8,"['action', 'adventure', 'sci-fi', 'thriller']"
m480,the princess bride,1987,8.1,"['adventure', 'comedy', 'family', 'fantasy', 'romance']"
m486,quantum project,2000,4.8,"['short', 'adventure', 'drama', 'romance']"
m489,star wars: episode vi - return of the jedi,1983,8.3,"['action', 'adventure', 'fantasy', 'sci-fi']"
m492,who framed roger rabbit,1988,7.6,"['animation', 'comedy', 'crime', 'family', 'fantasy', 'mystery', 'animation', 'adventure', 'action', 'fantasy']"
m509,the searchers,1956,8.1,"['adventure', 'drama', 'western']"
m515,silver bullet,1985,5.9,"['adventure', 'drama', 'horror', 'mystery', 'thriller']"
m529,star wars,1977,8.8,"['action', 'adventure', 'fantasy', 'sci-fi']"
m530,starship troopers,1997,7.1,"['action', 'adventure', 'sci-fi', 'thriller']"
m531,star trek: the motion picture,1979,6.2,"['adventure', 'fantasy', 'mystery', 'sci-fi']"
m535,stranglehold,2007,8.6,"['action', 'adventure', 'crime']"
m540,supergirl,1984,4.1,"['action', 'adventure', 'sci-fi']"
m541,superman iii,1983,4.7,"['action', 'adventure', 'comedy', 'fantasy', 'sci-fi']"
m542,superman ii,1980,6.7,"['action', 'adventure', 'fantasy', 'romance', 'sci-fi']"
m543,superman iv: the quest for peace,1987,3.4,"['action', 'adventure', 'family', 'fantasy', 'sci-fi']"
m559,the beach,2000,6.3,"['adventure', 'drama', 'romance', 'thriller']"
m561,le grand bleu,1988,7.4,"['adventure', 'drama', 'romance']"
m570,three kings,1999,7.3,"['action', 'adventure', 'comedy', 'drama', 'war']"
m577,tomorrow never dies,1997,6.4,"['action', 'adventure', 'thriller']"
m579,toy story,1995,8.2,"['animation', 'adventure', 'comedy', 'family', 'fantasy']"
m583,star trek v: the final frontier,1989,5.0,"['action', 'adventure', 'sci-fi', 'thriller']"
m584,tron,1982,6.7,"['action', 'adventure', 'sci-fi', 'thriller', 'sci-fi']"
m608,willow,1988,7.1,"['action', 'adventure', 'drama', 'fantasy', 'romance']"
m610,the wizard of oz,1939,8.3,"['adventure', 'family', 'fantasy', 'musical']"
m611,the world is not enough,1999,6.3,"['action', 'adventure', 'thriller']"
m613,xxx,2002,5.6,"['action', 'adventure', 'crime']"
m616,zulu dawn,1979,6.4,"['action', 'adventure', 'drama', 'history', 'war']"
